GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X1_008155	scaffold_69:172924-174356	-	439	hypothetical protein													
X1_008156	scaffold_69:174632-177644	-	920	hypothetical protein													
X1_008157	scaffold_69:178058-178989	+	249	hypothetical protein		ENOG41											
X1_008158	scaffold_69:180779-181836	+	309	hypothetical protein													
X1_008159	scaffold_69:181885-183049	-	344	hypothetical protein		ENOG41											
X1_008160	scaffold_69:183791-185085	-	322	hypothetical protein		ENOG41											
X1_008161	scaffold_69:185843-188113	+	578	hypothetical protein		ENOG41											
X1_008351	scaffold_70:6027-6605	-	158	hypothetical protein		ENOG41											
X1_008352	scaffold_70:6981-7423	+	125	vacuolar transporter chaperone		ENOG41											
X1_008353	scaffold_70:7945-8776	-	257	hypothetical protein		ENOG41											
X1_008354	scaffold_70:10320-12216	+	631	hypothetical protein													
X1_008355	scaffold_70:13039-16031	-	816	hypothetical protein													
X1_008356	scaffold_70:16776-17686	-	208	hypothetical protein													
X1_008357	scaffold_70:18046-20485	+	778	hypothetical protein		ENOG41											
X1_008358	scaffold_70:21395-22310	+	304	hypothetical protein		ENOG41											
X1_008359	scaffold_70:24349-27673	-	1090	hypothetical protein													
X1_008360	scaffold_70:28382-31679	-	1079	hypothetical protein													
X1_008361	scaffold_70:32030-35072	-	924	hypothetical protein													
X1_008362	scaffold_70:35564-38917	+	1017	5'-3' exoribonuclease 2													
X1_008363	scaffold_70:39674-43156	-	814	hypothetical protein													
X1_008364	scaffold_70:45239-50142	+	1599	hypothetical protein													
X1_008365	scaffold_70:51086-52740	-	531	hypothetical protein													
X1_008366	scaffold_70:53330-55514	-	727	hypothetical protein		ENOG41											
X1_008367	scaffold_70:58637-59087	-	103	hypothetical protein													
X1_008368	scaffold_70:59823-60540	+	182	hypothetical protein													
X1_008369	scaffold_70:61908-62886	-	232	hypothetical protein													
X1_008370	scaffold_70:63833-66740	-	968	hypothetical protein													
X1_008371	scaffold_70:67047-70664	+	936	hypothetical protein													
X1_008372	scaffold_70:71451-72737	-	356	hypothetical protein													
X1_008373	scaffold_70:73522-76474	+	849	hypothetical protein													
X1_008374	scaffold_70:77760-79815	+	667	hypothetical protein		ENOG41											
X1_008375	scaffold_70:80666-83153	-	771	hypothetical protein													
X1_008376	scaffold_70:83589-85365	-	591	hypothetical protein													
X1_008377	scaffold_70:85649-90938	+	1724	hypothetical protein													
X1_008378	scaffold_70:91374-96349	+	1621	hypothetical protein													
X1_008379	scaffold_70:96785-99160	-	613	hypothetical protein													
X1_008380	scaffold_70:99706-100496	-	197	hypothetical protein													
X1_008381	scaffold_70:101348-102564	+	384	hypothetical protein													
X1_008382	scaffold_70:102998-104835	+	537	hypothetical protein													
X1_008383	scaffold_70:106318-108639	+	697	hypothetical protein													
X1_008384	scaffold_70:108856-109675	-	231	hypothetical protein													
X1_008385	scaffold_70:110039-112057	+	635	hypothetical protein													
X1_008386	scaffold_70:113318-115013	-	548	hypothetical protein													
X1_008387	scaffold_70:116202-117402	+	382	Aminolevulinate dehydratase													
X1_008388	scaffold_70:119708-121068	+	414	hypothetical protein													
X1_008389	scaffold_70:124189-126601	+	803	hypothetical protein													
X1_008390	scaffold_70:127370-130301	-	888	hypothetical protein													
X1_008391	scaffold_70:131230-132468	+	296	hypothetical protein		ENOG41											
X1_008392	scaffold_70:133720-135965	+	710	hypothetical protein		ENOG41											
X1_008393	scaffold_70:136699-139251	+	389	hypothetical protein		ENOG41											
X1_008394	scaffold_70:141282-145060	+	1073	Exportin-1													
X1_008395	scaffold_70:145579-146378	-	245	hypothetical protein													
X1_008396	scaffold_70:146763-149915	+	991	hypothetical protein													
X1_008397	scaffold_70:150894-151811	-	241	hypothetical protein		ENOG41											
X1_008398	scaffold_70:152395-154122	-	541	hypothetical protein		ENOG41											
X1_008399	scaffold_70:154824-156018	+	397	hypothetical protein		ENOG41											
X1_008400	scaffold_70:157681-159385	-	567	hypothetical protein													
X1_008401	scaffold_70:160292-163921	+	897	hypothetical protein		ENOG41											
X1_008402	scaffold_70:164228-165489	-	394	hypothetical protein													
X1_008403	scaffold_70:166647-167366	+	221	hypothetical protein													
X1_008404	scaffold_70:167712-169223	-	484	hypothetical protein		ENOG41											
X1_008405	scaffold_70:170398-172032	+	452	hypothetical protein		ENOG41											
X1_008406	scaffold_70:172163-173528	-	454	hypothetical protein													
X1_008407	scaffold_70:174019-175749	-	557	hypothetical protein		ENOG41											
X1_008408	scaffold_70:176191-176742	-	146	hypothetical protein													
X1_008409	scaffold_70:177023-179513	+	762	hypothetical protein		ENOG41											
X1_008410	scaffold_70:181285-181540	-	84	hypothetical protein													
X1_008411	scaffold_70:185184-186266	+	231	hypothetical protein		ENOG41											
X1_008412	scaffold_70:186483-188895	-	768	hypothetical protein		ENOG41											
X1_008413	scaffold_70:189387-191200	-	546	hypothetical protein													
X1_008414	scaffold_70:191709-192860	+	345	hypothetical protein													
X1_008415	scaffold_70:194234-194729	+	143	hypothetical protein													
X1_008416	scaffold_71:18497-19944	+	390	hypothetical protein		ENOG41											
X1_008417	scaffold_71:20253-21619	+	381	hypothetical protein		ENOG41											
X1_008418	scaffold_71:22579-23580	-	214	hypothetical protein													
X1_008419	scaffold_71:24631-25537	+	254	hypothetical protein													
X1_008420	scaffold_71:26228-28967	-	730	hypothetical protein													
X1_008421	scaffold_71:29249-30392	-	380	hypothetical protein		ENOG41											
X1_008422	scaffold_71:31277-31538	+	86	hypothetical protein													
X1_008423	scaffold_71:32289-33436	+	341	hypothetical protein													
X1_008424	scaffold_71:33519-34670	-	366	hypothetical protein		ENOG41											
X1_008425	scaffold_71:34930-36169	+	412	hypothetical protein		ENOG41											
X1_008426	scaffold_71:36266-37932	-	535	hypothetical protein		ENOG41											
X1_008427	scaffold_71:41378-43106	-	414	hypothetical protein		ENOG41											
X1_008428	scaffold_71:47397-48472	-	301	hypothetical protein													
X1_008429	scaffold_71:50089-52447	-	541	hypothetical protein		ENOG41											
X1_008430	scaffold_71:55684-60596	-	576	hypothetical protein													
X1_008431	scaffold_71:63918-65874	-	352	hypothetical protein													
X1_008432	scaffold_71:66745-67699	-	258	hypothetical protein													
X1_008433	scaffold_71:69766-70704	-	249	hypothetical protein													
X1_008434	scaffold_71:70981-71488	+	128	hypothetical protein													
X1_008435	scaffold_71:71732-72433	-	171	hypothetical protein													
X1_008436	scaffold_71:73226-73907	-	173	hypothetical protein													
X1_008437	scaffold_71:76089-76898	+	234	hypothetical protein													
X1_008438	scaffold_71:77452-78594	-	288	hypothetical protein													
X1_008439	scaffold_71:80713-81535	-	273	hypothetical protein													
X1_008440	scaffold_71:83668-84871	+	400	hypothetical protein		ENOG41											
X1_008441	scaffold_71:104829-105330	-	166	hypothetical protein													
X1_008442	scaffold_71:107131-108115	+	327	hypothetical protein													
X1_008443	scaffold_71:109545-111034	-	430	hypothetical protein		ENOG41											
X1_008444	scaffold_71:115811-117402	+	331	hypothetical protein		ENOG41											
X1_008445	scaffold_71:118051-120649	+	809	hypothetical protein		ENOG41											
X1_008446	scaffold_71:121283-122775	-	467	hypothetical protein		ENOG41											
X1_008447	scaffold_71:123183-124523	+	430	hypothetical protein		ENOG41											
X1_008448	scaffold_71:125644-127315	+	556	hypothetical protein		ENOG41											
X1_008449	scaffold_71:128791-130235	+	439	hypothetical protein		ENOG41											
X1_008450	scaffold_71:133110-133515	+	134	hypothetical protein													
X1_008452	scaffold_71:137165-141094	-	663	hypothetical protein													
X1_008453	scaffold_71:141707-143852	-	714	hypothetical protein		ENOG41											
X1_008454	scaffold_71:144617-147341	-	888	hypothetical protein													
X1_008455	scaffold_71:148355-149790	+	404	hypothetical protein													
X1_008456	scaffold_71:149853-151064	-	355	hypothetical protein													
X1_008457	scaffold_71:153197-153630	-	107	hypothetical protein		ENOG41											
X1_008458	scaffold_71:156385-161170	-	1479	hypothetical protein													
X1_008459	scaffold_71:161934-168768	-	1823	hypothetical protein		ENOG41											
X1_008460	scaffold_71:171923-172809	+	275	hypothetical protein		ENOG41											
X1_008461	scaffold_71:173097-174777	-	559	hypothetical protein													
X1_008462	scaffold_72:3353-5058	-	505	hypothetical protein		ENOG41											
X1_008463	scaffold_72:7971-9057	-	361	GTP cyclohydrolase II													
X1_008464	scaffold_72:9702-11052	+	449	hypothetical protein		ENOG41											
X1_008465	scaffold_72:11611-12519	-	247	hypothetical protein													
X1_008466	scaffold_72:13566-14499	-	310	hypothetical protein													
X1_008467	scaffold_72:16588-17271	+	209	hypothetical protein		ENOG41											
X1_008468	scaffold_72:17359-18284	+	290	hypothetical protein		ENOG41											
X1_008469	scaffold_72:19136-20168	+	343	hypothetical protein		ENOG41											
X1_008470	scaffold_72:21408-24478	+	567	hypothetical protein													
X1_008471	scaffold_72:24564-25410	-	281	hypothetical protein		ENOG41											
X1_008472	scaffold_72:26560-28090	-	509	hypothetical protein		ENOG41											
X1_008473	scaffold_72:28791-30306	+	414	hypothetical protein													
X1_008474	scaffold_72:30535-30916	-	126	hypothetical protein		ENOG41											
X1_008475	scaffold_72:31289-32773	+	476	hypothetical protein		ENOG41											
X1_008476	scaffold_72:33782-36541	+	848	Transcriptional activator protein acu-15													
X1_008477	scaffold_72:37391-38826	+	459	negative regulator of the PHO system													
X1_008478	scaffold_72:40256-42443	-	678	hypothetical protein		ENOG41											
X1_008479	scaffold_72:42661-43192	+	176	hypothetical protein													
X1_008480	scaffold_72:43649-48299	-	1549	hypothetical protein		ENOG41											
X1_008481	scaffold_72:51050-53027	-	658	hypothetical protein													
X1_008482	scaffold_72:53700-55123	+	456	hypothetical protein		ENOG41											
X1_008483	scaffold_72:55766-56764	-	281	Prohibitin-1, subunit of the prohibitin complex (Phb1p-Phb2p)													
X1_008485	scaffold_72:58219-58809	+	178	hypothetical protein													
X1_008486	scaffold_72:59395-60605	-	368	hypothetical protein													
X1_008487	scaffold_72:61442-64295	+	865	MCM DNA helicase complex subunit													
X1_008488	scaffold_72:66966-69640	-	820	hypothetical protein													
X1_008489	scaffold_72:73007-74078	-	238	hypothetical protein													
X1_008490	scaffold_72:74421-74856	-	126	hypothetical protein													
X1_008491	scaffold_72:75322-75845	-	157	hypothetical protein													
X1_008492	scaffold_72:76594-77122	-	159	hypothetical protein													
X1_008493	scaffold_72:78183-79599	-	471	hypothetical protein													
X1_008494	scaffold_72:81880-86403	+	549	hypothetical protein													
X1_008495	scaffold_72:88124-89315	-	396	hypothetical protein													
X1_008496	scaffold_72:90825-91890	-	354	hypothetical protein													
X1_008497	scaffold_72:92894-93946	-	334	hypothetical protein													
X1_008498	scaffold_72:95901-99015	-	398	hypothetical protein													
X1_008499	scaffold_72:100214-101224	+	278	hypothetical protein		ENOG41											
X1_008500	scaffold_72:106772-108987	-	265	hypothetical protein													
X1_008501	scaffold_72:117032-118124	+	363	hypothetical protein		ENOG41											
X1_008502	scaffold_72:118264-124666	-	1350	hypothetical protein		ENOG41											
X1_008503	scaffold_72:125276-126668	-	447	hypothetical protein													
X1_008504	scaffold_72:127361-128353	+	202	hypothetical protein		ENOG41											
X1_008505	scaffold_72:128744-130490	-	504	hypothetical protein		ENOG41											
X1_008506	scaffold_72:131893-133664	-	513	hypothetical protein		ENOG41											
X1_008507	scaffold_72:134280-135343	+	331	hypothetical protein		ENOG41											
X1_008508	scaffold_72:135697-138146	-	585	hypothetical protein		ENOG41											
X1_008509	scaffold_72:138819-140082	-	291	hypothetical protein													
X1_008510	scaffold_72:141574-149579	+	2422	hypothetical protein		ENOG41											
X1_008511	scaffold_72:159561-163457	-	825	hypothetical protein		ENOG41											
X1_008512	scaffold_72:164340-165729	+	369	Glucoamylase 1 precursor (Glucan 1,4-alpha-glucosidase) (1,4-alpha-D-glucan glucohydrolase)													
X1_008513	scaffold_72:168090-169269	-	392	hypothetical protein													
X1_008514	scaffold_72:169806-171410	-	515	hypothetical protein													
X1_008515	scaffold_72:171944-173252	+	435	hypothetical protein													
X1_008516	scaffold_72:173622-174117	-	99	Mitochondrial inner membrane organizing system component													
X1_008517	scaffold_72:174409-179541	+	1544	hypothetical protein													
X1_008518	scaffold_72:182674-183965	+	412	hypothetical protein													
X1_008519	scaffold_72:184170-184691	+	157	hypothetical protein													
X1_008520	scaffold_73:3955-4889	+	262	Ribosome bioproteinsis protein													
X1_008521	scaffold_73:5358-8838	-	785	hypothetical protein													
X1_008522	scaffold_73:10309-11839	+	509	hypothetical protein		ENOG41											
X1_008523	scaffold_73:12265-13093	+	275	hypothetical protein													
X1_008524	scaffold_73:13498-14680	-	393	hypothetical protein		ENOG41											
X1_008525	scaffold_73:15384-17125	+	510	hypothetical protein		ENOG41											
X1_008526	scaffold_73:17740-21643	+	1252	hypothetical protein													
X1_008527	scaffold_73:23116-25072	+	561	hypothetical protein													
X1_008528	scaffold_73:26090-27216	+	356	hypothetical protein													
X1_008529	scaffold_73:27437-28822	-	427	hypothetical protein		ENOG41											
X1_008530	scaffold_73:82198-83608	+	357	hypothetical protein		ENOG41											
X1_008531	scaffold_73:84226-85750	+	419	hypothetical protein		ENOG41											
X1_008532	scaffold_73:87055-89628	-	777	hypothetical protein													
X1_008533	scaffold_73:90019-90802	+	260	hypothetical protein													
X1_008534	scaffold_73:91237-91899	-	140	hypothetical protein													
X1_008535	scaffold_73:91968-94181	+	702	hypothetical protein													
X1_008536	scaffold_73:96036-97020	-	327	hypothetical protein													
X1_008537	scaffold_73:100556-100923	+	97	hypothetical protein													
X1_008538	scaffold_73:106885-108870	-	643	hypothetical protein		ENOG41											
X1_008539	scaffold_73:111655-115999	+	810	hypothetical protein													
X1_008540	scaffold_73:116386-124604	-	2346	hypothetical protein		ENOG41											
X1_008541	scaffold_73:125296-126366	+	324	hypothetical protein		ENOG41											
X1_008542	scaffold_73:126625-127254	-	190	hypothetical protein													
X1_008543	scaffold_73:127465-128680	+	199	hypothetical protein													
X1_008544	scaffold_73:132099-133026	+	292	hypothetical protein													
X1_008545	scaffold_73:133070-134274	-	383	hypothetical protein													
X1_008546	scaffold_73:134771-136467	-	544	hypothetical protein		ENOG41											
X1_008547	scaffold_73:137889-139782	-	519	hypothetical protein													
X1_008548	scaffold_74:934-2786	-	578	hypothetical protein		ENOG41											
X1_008549	scaffold_74:3998-5668	-	485	hypothetical protein													
X1_008550	scaffold_74:6084-7648	+	502	hypothetical protein		ENOG41											
X1_008551	scaffold_74:8025-8739	-	237	hypothetical protein		ENOG41											
X1_008552	scaffold_74:9171-12858	-	1175	hypothetical protein													
X1_008553	scaffold_74:13177-14792	+	519	hypothetical protein		ENOG41											
X1_008554	scaffold_74:15480-18546	+	1021	hypothetical protein													
X1_008555	scaffold_74:19061-20639	+	469	hypothetical protein													
X1_008556	scaffold_74:20858-23480	-	791	hypothetical protein													
X1_008557	scaffold_74:23745-24268	+	139	hypothetical protein		ENOG41											
X1_008558	scaffold_74:24454-25391	-	276	hypothetical protein		ENOG41											
X1_008559	scaffold_74:25826-27630	+	433	GPI mannosyltransferase 1													
X1_008560	scaffold_74:27786-30156	-	789	hypothetical protein		ENOG41											
X1_008561	scaffold_74:32778-34522	+	492	hypothetical protein		ENOG41											
X1_008562	scaffold_74:35985-37826	-	507	hypothetical protein		ENOG41											
X1_008563	scaffold_74:40820-42685	+	405	hypothetical protein		ENOG41											
X1_008564	scaffold_74:43506-45476	+	622	hypothetical protein													
X1_008565	scaffold_74:46083-49413	+	779	hypothetical protein		ENOG41											
X1_008566	scaffold_74:51256-52375	+	335	carbonyl reductase (NADPH-dependent) ari1													
X1_008567	scaffold_74:53315-55130	+	508	hypothetical protein													
X1_008568	scaffold_74:55980-57872	-	568	hypothetical protein													
X1_008569	scaffold_74:58566-59768	+	366	hypothetical protein		ENOG41											
X1_008570	scaffold_74:60217-60517	+	99	hypothetical protein													
X1_008571	scaffold_74:61085-62013	-	270	hypothetical protein													
X1_008572	scaffold_74:62674-63408	-	173	Protein required for ethanol metabolism													
X1_008573	scaffold_74:63798-65443	+	509	hypothetical protein													
X1_008574	scaffold_74:66139-67537	-	392	hypothetical protein													
X1_008575	scaffold_74:71958-72833	-	270	hypothetical protein		ENOG41											
X1_008576	scaffold_74:73126-75886	+	844	hypothetical protein		ENOG41											
X1_008577	scaffold_74:77724-79506	-	561	threonine deaminase													
X1_008578	scaffold_74:81582-82216	-	176	Respiratory supercomplex factor 1, mitochondrial		ENOG41											
X1_008579	scaffold_74:82484-85262	+	789	hypothetical protein		ENOG41											
X1_008580	scaffold_74:86057-87109	-	298	hypothetical protein		ENOG41											
X1_008581	scaffold_74:89735-90921	+	374	hypothetical protein													
X1_008582	scaffold_74:91787-93651	-	567	hypothetical protein		ENOG41											
X1_008583	scaffold_74:94366-94778	-	115	hypothetical protein													
X1_008584	scaffold_74:95054-96028	+	285	40S ribosomal protein													
X1_008585	scaffold_74:96252-97904	-	471	hypothetical protein													
X1_008586	scaffold_74:99404-100565	+	386	hypothetical protein		ENOG41											
X1_008587	scaffold_74:101423-102701	+	341	hypothetical protein													
X1_008588	scaffold_74:103378-104316	-	218	GTPase Ypt5													
X1_008589	scaffold_74:104560-106950	+	743	hypothetical protein													
X1_008590	scaffold_74:107690-108404	-	237	hypothetical protein		ENOG41											
X1_008591	scaffold_74:109312-112800	+	1010	hypothetical protein													
X1_008592	scaffold_74:113726-114818	+	325	hypothetical protein		ENOG41											
X1_008593	scaffold_74:116039-116807	-	255	hypothetical protein													
X1_008594	scaffold_74:119247-119901	+	217	hypothetical protein													
X1_008595	scaffold_74:119925-121171	-	357	hypothetical protein													
X1_008596	scaffold_74:121679-123786	+	684	mRNA-binding ribosome synthesis protein nop7													
X1_008597	scaffold_74:124032-126643	-	687	hypothetical protein		ENOG41											
X1_008598	scaffold_74:127456-129020	+	502	hypothetical protein													
X1_008599	scaffold_74:131045-133178	+	623	hypothetical protein													
X1_008600	scaffold_74:136047-137673	+	541	hypothetical protein		ENOG41											
X1_008601	scaffold_74:145325-149021	+	318	hypothetical protein		ENOG41											
X1_008602	scaffold_75:7271-10033	+	609	hypothetical protein													
X1_008603	scaffold_75:14501-16424	+	599	hypothetical protein													
X1_008604	scaffold_75:19372-20818	-	481	hypothetical protein		ENOG41											
X1_008605	scaffold_75:22393-24356	-	636	hypothetical protein		ENOG41											
X1_008606	scaffold_75:25003-26594	+	465	hypothetical protein		ENOG41											
X1_008607	scaffold_75:27290-28532	+	312	hypothetical protein		ENOG41											
X1_008608	scaffold_75:29131-33603	-	922	hypothetical protein		ENOG41											
X1_008609	scaffold_75:36995-38847	-	551	hypothetical protein		ENOG41											
X1_008610	scaffold_75:40096-42874	+	871	hypothetical protein		ENOG41											
X1_008611	scaffold_75:45128-48330	-	931	hypothetical protein		ENOG41											
X1_008612	scaffold_75:48619-50527	+	581	hypothetical protein		ENOG41											
X1_008613	scaffold_75:52521-54935	-	765	hypothetical protein													
X1_008614	scaffold_75:55413-58332	-	954	hypothetical protein		ENOG41											
X1_008615	scaffold_75:59260-61888	-	875	hypothetical protein		ENOG41											
X1_008616	scaffold_75:67284-67821	-	135	60S ribosomal protein L26B													
X1_008617	scaffold_75:68275-74280	+	1666	hypothetical protein		ENOG41											
X1_008618	scaffold_75:74315-74786	+	156	hypothetical protein		ENOG41											
X1_008619	scaffold_75:75143-77609	-	780	DEAH-box ATP-dependent RNA helicase prp43													
X1_008620	scaffold_75:77934-81018	+	820	hypothetical protein													
X1_008621	scaffold_75:81428-84965	-	1162	hypothetical protein													
X1_008622	scaffold_75:86090-90007	-	1226	hypothetical protein		ENOG41											
X1_008623	scaffold_75:91167-93757	+	804	hypothetical protein													
X1_008624	scaffold_75:95259-101601	-	2001	hypothetical protein													
X1_008625	scaffold_75:104017-105974	-	631	hypothetical protein													
X1_008626	scaffold_75:108987-110007	+	212	hypothetical protein		ENOG41											
X1_008627	scaffold_75:111526-112821	-	312	hypothetical protein		ENOG41											
X1_008628	scaffold_75:115202-119140	-	1265	hypothetical protein													
X1_008629	scaffold_75:120363-120957	+	197	hypothetical protein													
X1_008630	scaffold_75:121615-127772	+	1465	hypothetical protein													
X1_008631	scaffold_75:130090-135254	-	1665	hypothetical protein		ENOG41											
X1_008632	scaffold_75:138215-138764	-	182	hypothetical protein													
X1_008633	scaffold_76:345-1632	+	428	hypothetical protein													
X1_008634	scaffold_76:2836-3553	-	238	hypothetical protein													
X1_008635	scaffold_76:4032-5888	-	584	hypothetical protein		ENOG41											
X1_008636	scaffold_76:15814-22664	+	2133	hypothetical protein		ENOG41											
X1_008637	scaffold_76:23523-24432	-	302	hypothetical protein													
X1_008638	scaffold_76:25218-28189	-	715	hypothetical protein		ENOG41											
X1_008639	scaffold_76:30126-31770	+	547	hypothetical protein													
X1_008640	scaffold_76:32877-40732	-	2531	hypothetical protein		ENOG41											
X1_008641	scaffold_76:41829-43402	+	488	hypothetical protein													
X1_008642	scaffold_76:44198-45388	-	352	hypothetical protein		ENOG41											
X1_008643	scaffold_76:46031-47831	+	546	hypothetical protein		ENOG41											
X1_008644	scaffold_76:50660-51485	+	274	hypothetical protein		ENOG41											
X1_008645	scaffold_76:52176-53704	+	306	hypothetical protein		ENOG41											
X1_008646	scaffold_76:56036-57121	-	288	hypothetical protein		ENOG41											
X1_008647	scaffold_76:58491-59697	+	401	glycosylphosphatidylinositol anchor biosynthesis													
X1_008648	scaffold_76:59892-64089	-	679	hypothetical protein		ENOG41											
X1_008649	scaffold_76:69068-69647	-	172	hypothetical protein													
X1_008650	scaffold_76:70539-71137	-	178	hypothetical protein													
X1_008651	scaffold_76:79077-80501	-	396	hypothetical protein		ENOG41											
X1_008652	scaffold_76:81918-83780	+	579	hypothetical protein		ENOG41											
X1_008653	scaffold_76:84890-87856	+	787	hypothetical protein													
X1_008654	scaffold_76:88796-89552	-	231	hypothetical protein													
X1_008655	scaffold_76:90250-91672	+	473	hypothetical protein		ENOG41											
X1_008656	scaffold_76:93114-93967	+	251	hypothetical protein		ENOG41											
X1_008657	scaffold_76:94193-98626	-	1089	hypothetical protein													
X1_008658	scaffold_76:99417-100198	-	235	hypothetical protein													
X1_008659	scaffold_76:101352-106084	+	792	hypothetical protein		ENOG41											
X1_008660	scaffold_76:108563-108956	-	130	hypothetical protein													
X1_008661	scaffold_76:124660-126125	-	424	hypothetical protein		ENOG41											
X1_008662	scaffold_77:835-5737	-	1600	hypothetical protein		ENOG41											
X1_008663	scaffold_77:7012-8430	+	452	hypothetical protein													
X1_008664	scaffold_77:10187-10688	-	128	hypothetical protein													
X1_008665	scaffold_77:11509-12115	-	201	hypothetical protein													
X1_008666	scaffold_77:13836-15962	+	460	hypothetical protein		ENOG41											
X1_008667	scaffold_77:16179-17553	-	457	hypothetical protein		ENOG41											
X1_008668	scaffold_77:19410-21105	-	564	hypothetical protein		ENOG41											
X1_008669	scaffold_77:21277-22962	-	543	hypothetical protein		ENOG41											
X1_008670	scaffold_77:23821-25112	+	370	hypothetical protein													
X1_008671	scaffold_77:25312-25792	-	159	hypothetical protein													
X1_008672	scaffold_77:62945-63791	-	244	hypothetical protein													
X1_008673	scaffold_77:64239-66045	+	601	hypothetical protein		ENOG41											
X1_008674	scaffold_77:66842-68369	-	411	hypothetical protein		ENOG41											
X1_008675	scaffold_77:70588-71770	-	393	hypothetical protein		ENOG41											
X1_008676	scaffold_77:73808-74825	+	313	hypothetical protein		ENOG41											
X1_008677	scaffold_77:78486-79533	+	330	hypothetical protein		ENOG41											
X1_008678	scaffold_77:80284-82652	+	729	minichromosome maintenance protein 5													
X1_008679	scaffold_77:83843-86298	-	801	hypothetical protein		ENOG41											
X1_008680	scaffold_77:88370-90791	+	720	glycogen synthase isoform 1													
X1_008681	scaffold_77:91585-93610	+	674	hypothetical protein													
X1_008682	scaffold_77:94544-96650	-	607	hypothetical protein													
X1_008683	scaffold_77:98565-103715	+	1352	hypothetical protein													
X1_008684	scaffold_77:104377-105454	+	358	hypothetical protein													
X1_008685	scaffold_77:106153-108053	-	326	hypothetical protein													
X1_008686	scaffold_77:110229-112464	-	744	hypothetical protein		ENOG41											
X1_008687	scaffold_77:112986-114732	-	581	hypothetical protein													
X1_008688	scaffold_77:116493-117402	-	302	hypothetical protein													
X1_008689	scaffold_77:119686-121538	+	555	hypothetical protein		ENOG41											
X1_008690	scaffold_77:121961-125433	+	1094	hypothetical protein													
X1_008691	scaffold_78:3708-4712	+	311	hypothetical protein													
X1_008692	scaffold_78:5265-5871	+	165	hypothetical protein													
X1_008693	scaffold_78:6760-7405	-	214	hypothetical protein		ENOG41											
X1_008694	scaffold_78:10279-11785	-	479	hypothetical protein		ENOG41											
X1_008695	scaffold_78:12318-13032	+	211	hypothetical protein		ENOG41											
X1_008696	scaffold_78:13367-17801	-	1214	hypothetical protein		ENOG41											
X1_008697	scaffold_78:18185-22499	+	1071	hypothetical protein													
X1_008698	scaffold_78:23763-25263	+	396	hypothetical protein		ENOG41											
X1_008699	scaffold_78:25870-27958	+	602	hypothetical protein		ENOG41											
X1_008700	scaffold_78:29480-32705	-	722	hypothetical protein		ENOG41											
X1_008701	scaffold_78:37806-38478	+	223	hypothetical protein													
X1_008702	scaffold_78:39608-41374	+	565	hypothetical protein		ENOG41											
X1_008703	scaffold_78:42054-43160	-	347	hypothetical protein		ENOG41											
X1_008704	scaffold_78:44851-45302	-	133	hypothetical protein		ENOG41											
X1_008705	scaffold_78:46002-47562	+	519	hypothetical protein		ENOG41											
X1_008706	scaffold_78:48220-49688	+	410	N-terminal acetyltransferase A complex catalytic subunit ard1													
X1_008707	scaffold_78:50397-51588	-	396	hypothetical protein		ENOG41											
X1_008708	scaffold_78:52516-53053	+	178	hypothetical protein													
X1_008709	scaffold_78:54188-56601	-	614	hypothetical protein		ENOG41											
X1_008710	scaffold_78:58326-60066	+	522	hypothetical protein		ENOG41											
X1_008711	scaffold_78:60572-61989	+	434	hypothetical protein		ENOG41											
X1_008712	scaffold_78:62366-63134	+	234	hypothetical protein													
X1_008713	scaffold_78:65924-67749	-	407	hypothetical protein		ENOG41											
X1_008714	scaffold_78:69685-70042	+	118	hypothetical protein													
X1_008715	scaffold_78:71349-73391	-	643	hypothetical protein													
X1_008716	scaffold_78:73761-75627	-	582	hypothetical protein		ENOG41											
X1_008717	scaffold_78:76700-81375	-	1340	hypothetical protein		ENOG41											
X1_008718	scaffold_78:82339-84193	-	583	hypothetical protein													
X1_008719	scaffold_78:85461-86148	-	180	hypothetical protein		ENOG41											
X1_008720	scaffold_79:58241-61044	-	891	hypothetical protein													
X1_008721	scaffold_79:62337-63074	-	182	hypothetical protein													
X1_008821	scaffold_80:1779-2889	-	369	hypothetical protein													
X1_008822	scaffold_80:5463-6186	-	240	hypothetical protein													
X1_008823	scaffold_80:7210-8089	+	251	hypothetical protein													
X1_008824	scaffold_80:8133-9375	-	265	hypothetical protein													
X1_008825	scaffold_80:14356-15604	+	415	hypothetical protein													
X1_008826	scaffold_80:20502-23206	-	580	hypothetical protein													
X1_008827	scaffold_80:24036-24608	+	134	hypothetical protein													
X1_008828	scaffold_80:25400-28163	+	825	AAA ATPase cdc48													
X1_008829	scaffold_80:28699-30041	+	415	hypothetical protein		ENOG41											
X1_008830	scaffold_80:31494-32085	-	196	hypothetical protein													
X1_008832	scaffold_80:34178-34717	+	139	hypothetical protein													
X1_008833	scaffold_80:35727-38357	-	552	hypothetical protein		ENOG41											
X1_008834	scaffold_80:40082-40744	+	163	hypothetical protein		ENOG41											
X1_008835	scaffold_80:41665-43536	-	463	hypothetical protein		ENOG41											
X1_008836	scaffold_80:44037-44757	+	221	hypothetical protein													
X1_008837	scaffold_80:45385-49471	+	1200	hypothetical protein		ENOG41											
X1_008838	scaffold_80:50542-52260	+	426	hypothetical protein		ENOG41											
