GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X7_000826	scaffold_108:78325-79001	-	191	hypothetical protein		ENOG41											
X7_000827	scaffold_108:79262-81043	+	575	hypothetical protein													
X7_000828	scaffold_108:81453-82054	-	176	hypothetical protein		ENOG41											
X7_000829	scaffold_108:82084-83013	-	232	hypothetical protein													
X7_000830	scaffold_108:83293-85670	-	730	Nucleolar protein 58													
X7_000831	scaffold_108:85946-87199	+	363	H(+)-transporting V0 sector ATPase subunit d													
X7_000832	scaffold_108:92927-95532	+	767	hypothetical protein		ENOG41											
X7_000833	scaffold_108:97876-98848	-	323	hypothetical protein		ENOG41											
X7_000834	scaffold_108:101693-102596	+	300	hypothetical protein													
X7_000835	scaffold_108:102915-103501	-	177	hypothetical protein													
X7_000836	scaffold_108:104682-105795	-	303	hypothetical protein		ENOG41											
X7_000837	scaffold_108:108744-109539	+	264	hypothetical protein		ENOG41											
X7_000838	scaffold_108:110505-110841	-	93	hypothetical protein													
X7_000839	scaffold_108:112033-112807	-	201	hypothetical protein		ENOG41											
X7_000840	scaffold_108:113251-115036	+	502	hypothetical protein		ENOG41											
X7_000841	scaffold_108:115508-116066	+	185	hypothetical protein													
X7_000842	scaffold_108:117210-118212	-	301	hypothetical protein													
X7_000843	scaffold_109:712-1478	+	123	hypothetical protein													
X7_000844	scaffold_109:3819-4895	-	272	hypothetical protein		ENOG41											
X7_000845	scaffold_109:6008-12724	-	1163	hypothetical protein		ENOG41											
X7_000846	scaffold_109:13469-15328	+	463	hypothetical protein													
X7_000847	scaffold_109:26533-27213	-	207	hypothetical protein													
X7_000848	scaffold_109:47548-48433	-	258	hypothetical protein													
X7_000849	scaffold_109:49708-50404	-	215	hypothetical protein													
X7_000850	scaffold_109:54258-55071	+	229	hypothetical protein													
X7_000851	scaffold_109:55561-57768	-	658	hypothetical protein		ENOG41											
X7_000852	scaffold_109:59695-60505	+	250	hypothetical protein		ENOG41											
X7_000853	scaffold_109:60592-64950	+	1246	hypothetical protein		ENOG41											
X7_000854	scaffold_109:65477-66632	+	384	hypothetical protein													
X7_000855	scaffold_109:66774-67992	-	269	hypothetical protein													
X7_000856	scaffold_109:68420-69412	-	250	hypothetical protein		ENOG41											
X7_000857	scaffold_109:70098-71796	-	565	hypothetical protein		ENOG41											
X7_000858	scaffold_109:73379-78029	+	1531	hypothetical protein													
X7_000859	scaffold_109:78534-81396	+	786	hypothetical protein		ENOG41											
X7_000860	scaffold_109:82820-84242	-	416	hypothetical protein		ENOG41											
X7_000861	scaffold_109:84623-85759	+	352	hypothetical protein													
X7_000862	scaffold_109:86947-88199	-	383	hypothetical protein													
X7_000863	scaffold_109:88550-90678	+	606	hypothetical protein													
X7_000864	scaffold_109:90758-91043	+	94	hypothetical protein													
X7_000865	scaffold_109:92155-95462	-	1060	hypothetical protein		ENOG41											
X7_000966	scaffold_110:34152-37514	-	992	hypothetical protein		ENOG41											
X7_000967	scaffold_110:37954-40201	+	713	hypothetical protein		ENOG41											
X7_000968	scaffold_110:41551-42571	-	339	hypothetical protein		ENOG41											
X7_000969	scaffold_110:43222-44868	-	492	hypothetical protein		ENOG41											
X7_000970	scaffold_110:45902-47359	+	431	hypothetical protein		ENOG41											
X7_000971	scaffold_110:48123-48595	-	120	hypothetical protein													
X7_000972	scaffold_110:48845-53054	+	697	hypothetical protein													
X7_000973	scaffold_110:53193-54260	-	282	hypothetical protein													
X7_000974	scaffold_110:54643-57392	+	876	hypothetical protein													
X7_000975	scaffold_110:57924-59070	-	258	hypothetical protein													
X7_000976	scaffold_110:59332-60736	+	467	hypothetical protein													
X7_000977	scaffold_110:61280-63660	-	755	hypothetical protein													
X7_000978	scaffold_110:65685-66846	-	220	hypothetical protein													
X7_000979	scaffold_110:67462-69172	+	535	hypothetical protein													
X7_000980	scaffold_110:69482-72932	-	746	hypothetical protein													
X7_000981	scaffold_110:73042-74208	+	280	hypothetical protein													
X7_000982	scaffold_110:74428-76849	-	771	hypothetical protein		ENOG41											
X7_000983	scaffold_110:77223-77984	-	228	hypothetical protein		ENOG41											
X7_000984	scaffold_110:78361-80691	+	579	hypothetical protein													
X7_000985	scaffold_110:80995-82108	+	370	hypothetical protein		ENOG41											
X7_000986	scaffold_110:85164-86586	-	473	hypothetical protein		ENOG41											
X7_000987	scaffold_110:87490-88249	-	174	hypothetical protein		ENOG41											
X7_000988	scaffold_110:89021-90100	-	341	hypothetical protein		ENOG41											
X7_000989	scaffold_110:90778-91995	+	365	hypothetical protein		ENOG41											
X7_000990	scaffold_110:93828-95528	-	489	hypothetical protein		ENOG41											
X7_000991	scaffold_110:96638-102916	-	2022	hypothetical protein													
X7_000992	scaffold_110:104349-106230	+	485	hypothetical protein													
X7_000993	scaffold_110:107056-109176	+	522	hypothetical protein		ENOG41											
X7_000994	scaffold_110:109230-110992	+	526	hypothetical protein													
X7_000995	scaffold_110:111315-114445	-	760	hypothetical protein													
X7_000996	scaffold_110:115558-116499	+	297	hypothetical protein		ENOG41											
X7_000997	scaffold_110:116837-119387	+	778	hypothetical protein		ENOG41											
X7_000998	scaffold_110:120439-121594	+	384	hypothetical protein													
X7_000999	scaffold_110:122310-124119	-	544	hypothetical protein													
X7_001000	scaffold_110:127754-129960	+	536	hypothetical protein		ENOG41											
X7_001001	scaffold_110:130343-131611	-	396	hypothetical protein		ENOG41											
X7_001002	scaffold_111:3802-5744	-	588	hypothetical protein													
X7_001004	scaffold_111:83749-87604	-	1168	hypothetical protein		ENOG41											
X7_001005	scaffold_111:88392-88984	+	122	hypothetical protein		ENOG41											
X7_001006	scaffold_111:89184-90219	-	268	Proteasome subunit alpha type-4													
X7_001007	scaffold_111:90597-92383	+	548	hypothetical protein													
X7_001008	scaffold_112:18291-19252	+	301	hypothetical protein													
X7_001009	scaffold_112:19706-21224	-	473	hypothetical protein		ENOG41											
X7_001010	scaffold_112:23470-24025	+	128	hypothetical protein													
X7_001011	scaffold_112:24124-24750	-	123	hypothetical protein													
X7_001012	scaffold_112:24954-25519	+	148	hypothetical protein													
X7_001013	scaffold_112:27309-28687	+	374	hypothetical protein													
X7_001014	scaffold_112:28941-30061	-	350	putative tRNA threonylcarbamoyladenosine biosynthesis protein kae1													
X7_001015	scaffold_112:31140-32983	-	565	hypothetical protein													
X7_001016	scaffold_112:33151-34293	+	244	Calcineurin subunit B													
X7_001017	scaffold_112:42047-45977	+	926	hypothetical protein													
X7_001018	scaffold_112:46170-47842	-	522	hypothetical protein													
X7_001019	scaffold_112:48221-48993	+	199	hypothetical protein													
X7_001020	scaffold_112:49635-50462	-	166	ER membrane protein DP1/Yop1													
X7_001021	scaffold_112:50940-53667	+	863	hypothetical protein													
X7_001022	scaffold_112:54479-56069	-	529	hypothetical protein		ENOG41											
X7_001023	scaffold_112:56753-58050	+	375	hypothetical protein													
X7_001024	scaffold_112:59101-59575	-	157	hypothetical protein		ENOG41											
X7_001025	scaffold_112:60151-62939	-	891	hypothetical protein													
X7_001026	scaffold_112:63847-65784	+	623	hypothetical protein													
X7_001027	scaffold_112:66076-67456	-	459	hypothetical protein													
X7_001028	scaffold_112:69719-69977	+	85	hypothetical protein													
X7_001029	scaffold_112:70466-72120	-	476	hypothetical protein													
X7_001030	scaffold_112:72433-72911	+	119	transcription elongation factor spt4													
X7_001031	scaffold_112:73829-75045	-	340	hypothetical protein		ENOG41											
X7_001032	scaffold_112:76707-80342	+	1100	histone methyltransferase set2													
X7_001033	scaffold_112:81264-82866	+	533	hypothetical protein													
X7_001034	scaffold_112:82888-83812	-	292	hypothetical protein													
X7_001035	scaffold_112:84137-85063	+	290	hypothetical protein													
X7_001036	scaffold_112:85162-86483	-	401	hypothetical protein													
X7_001037	scaffold_112:86867-90074	+	753	hypothetical protein													
X7_001038	scaffold_112:90458-91457	-	332	hypothetical protein													
X7_001039	scaffold_112:91761-93365	-	463	hypothetical protein		ENOG41											
X7_001040	scaffold_112:93785-95598	-	565	hypothetical protein													
X7_001041	scaffold_112:96808-97349	+	127	hypothetical protein													
X7_001042	scaffold_112:97763-101937	-	1373	GTPase-activating protein													
X7_001043	scaffold_112:104067-104735	-	170	E3 ubiquitin ligase complex SCF subunit scon-3													
X7_001044	scaffold_112:105582-107301	+	503	hypothetical protein													
X7_001045	scaffold_112:107539-109108	-	408	hypothetical protein													
X7_001046	scaffold_112:111152-114357	+	773	hypothetical protein													
X7_001047	scaffold_112:114616-115218	-	180	hypothetical protein													
X7_001048	scaffold_112:115672-117808	+	647	hypothetical protein													
X7_001049	scaffold_112:121312-124716	+	773	hypothetical protein													
X7_001050	scaffold_112:125442-127860	-	728	hypothetical protein													
X7_001051	scaffold_112:128170-130243	+	674	hypothetical protein													
X7_001052	scaffold_112:130381-131388	-	316	hypothetical protein		ENOG41											
X7_001053	scaffold_112:131646-132552	+	301	hypothetical protein													
X7_001054	scaffold_112:133206-134457	-	416	Pre-mRNA-splicing factor		ENOG41											
X7_001055	scaffold_112:134703-136289	+	363	Ribosome-interacting GTPase 2													
X7_001056	scaffold_112:136740-138005	+	370	hypothetical protein													
X7_001057	scaffold_112:138835-143993	-	1587	hypothetical protein													
X7_001058	scaffold_113:63-276	+	70	hypothetical protein													
X7_001059	scaffold_113:630-2307	-	535	hypothetical protein													
X7_001060	scaffold_113:2402-3052	-	196	hypothetical protein		ENOG41											
X7_001061	scaffold_113:3105-4326	-	406	hypothetical protein													
X7_001062	scaffold_113:4507-5377	-	289	hypothetical protein		ENOG41											
X7_001063	scaffold_113:5676-9523	+	1218	hypothetical protein													
X7_001064	scaffold_113:9680-12087	-	766	hypothetical protein													
X7_001065	scaffold_113:12103-13127	-	313	hypothetical protein		ENOG41											
X7_001066	scaffold_113:13392-14301	-	302	hypothetical protein		ENOG41											
X7_001067	scaffold_113:14517-15198	+	226	hypothetical protein													
X7_001068	scaffold_113:15244-16673	+	443	hypothetical protein													
X7_001069	scaffold_113:16708-17137	+	142	hypothetical protein													
X7_001070	scaffold_113:17393-17993	-	199	hypothetical protein													
X7_001071	scaffold_113:18241-18613	+	123	hypothetical protein		ENOG41											
X7_001072	scaffold_113:18649-19204	-	184	hypothetical protein													
X7_001073	scaffold_113:19316-20314	+	303	hypothetical protein													
X7_001074	scaffold_113:20374-21686	-	398	hypothetical protein		ENOG41											
X7_001075	scaffold_113:21780-23280	+	499	hypothetical protein													
X7_001076	scaffold_113:23284-24607	-	440	hypothetical protein		ENOG41											
X7_001077	scaffold_113:24720-25083	+	120	hypothetical protein		ENOG41											
X7_001078	scaffold_113:25169-25553	-	127	hypothetical protein		ENOG41											
X7_001079	scaffold_113:25722-26256	-	177	hypothetical protein		ENOG41											
X7_001080	scaffold_113:26404-30815	-	1357	hypothetical protein													
X7_001081	scaffold_113:30892-31822	-	309	hypothetical protein													
X7_001082	scaffold_113:31969-32768	-	183	hypothetical protein		ENOG41											
X7_001083	scaffold_113:32813-34226	-	470	hypothetical protein													
X7_001084	scaffold_113:34270-35326	-	351	hypothetical protein		ENOG41											
X7_001085	scaffold_113:35357-36719	-	453	hypothetical protein		ENOG41											
X7_001086	scaffold_113:36756-37632	+	291	hypothetical protein		ENOG41											
X7_001087	scaffold_113:37663-38437	+	257	hypothetical protein		ENOG41											
X7_001088	scaffold_113:38702-39701	+	332	hypothetical protein													
X7_001089	scaffold_113:39879-43277	-	1058	hypothetical protein													
X7_001090	scaffold_113:43353-44542	-	321	hypothetical protein													
X7_001091	scaffold_113:44986-48182	+	968	hypothetical protein													
X7_001092	scaffold_113:48327-49878	+	477	hypothetical protein													
X7_001093	scaffold_113:49933-50437	+	167	hypothetical protein		ENOG41											
X7_001094	scaffold_113:50499-51258	+	252	hypothetical protein													
X7_001095	scaffold_113:51277-52197	-	290	hypothetical protein		ENOG41											
X7_001096	scaffold_113:52272-52758	-	161	hypothetical protein		ENOG41											
X7_001097	scaffold_113:52915-53938	+	340	hypothetical protein													
X7_001099	scaffold_113:54201-55284	+	360	hypothetical protein													
X7_001100	scaffold_113:55312-55792	-	159	hypothetical protein		ENOG41											
X7_001101	scaffold_113:55820-59126	-	1068	hypothetical protein		ENOG41											
X7_001102	scaffold_113:59381-61140	-	530	hypothetical protein		ENOG41											
X7_001103	scaffold_113:61200-62433	+	410	hypothetical protein													
X7_001104	scaffold_113:62485-65728	+	1080	hypothetical protein													
X7_001105	scaffold_113:65829-66216	+	128	hypothetical protein		ENOG41											
X7_001106	scaffold_113:66257-68697	-	780	hypothetical protein													
X7_001107	scaffold_113:68887-70757	-	573	hypothetical protein													
X7_001108	scaffold_113:70849-74041	-	1063	hypothetical protein													
X7_001109	scaffold_113:74105-76857	-	896	hypothetical protein													
X7_001110	scaffold_113:76928-78095	+	388	hypothetical protein													
X7_001111	scaffold_113:78245-78914	+	222	hypothetical protein													
X7_001112	scaffold_113:78994-87552	+	2704	hypothetical protein													
X7_001113	scaffold_113:87736-88876	-	379	hypothetical protein													
X7_001114	scaffold_113:89215-90671	+	443	hypothetical protein													
X7_001115	scaffold_113:90854-91976	-	373	hypothetical protein													
X7_001116	scaffold_113:92035-93097	-	353	hypothetical protein													
X7_001117	scaffold_113:93186-95332	+	607	hypothetical protein		ENOG41											
X7_001118	scaffold_113:95358-96441	+	360	hypothetical protein		ENOG41											
X7_001119	scaffold_113:96515-97946	+	476	hypothetical protein													
X7_001120	scaffold_113:97967-98369	+	133	hypothetical protein													
X7_001121	scaffold_113:98397-99396	-	332	hypothetical protein													
X7_001122	scaffold_113:99635-100756	-	357	hypothetical protein													
X7_001123	scaffold_113:100811-101999	-	395	hypothetical protein													
X7_001124	scaffold_113:102262-117582	+	4515	hypothetical protein													
X7_001125	scaffold_113:117614-117869	+	84	hypothetical protein													
X7_001126	scaffold_113:117988-119692	+	490	hypothetical protein													
X7_001127	scaffold_113:119749-121864	+	704	hypothetical protein													
X7_001128	scaffold_113:121986-125489	-	996	hypothetical protein		ENOG41											
X7_001129	scaffold_113:125553-126929	+	436	hypothetical protein													
X7_001130	scaffold_113:127273-128932	-	552	2-isopropylmalate synthase 2													
X7_001131	scaffold_113:129148-130664	+	472	hypothetical protein		ENOG41											
X7_001132	scaffold_113:130729-131749	-	339	hypothetical protein													
X7_001133	scaffold_113:131879-132395	-	171	hypothetical protein													
X7_001134	scaffold_113:132498-134262	-	587	hypothetical protein													
X7_001135	scaffold_113:134313-135237	-	307	hypothetical protein													
X7_001136	scaffold_113:135484-136114	+	209	hypothetical protein													
X7_001137	scaffold_113:136152-136377	-	74	hypothetical protein													
X7_001138	scaffold_113:136428-139251	-	940	hypothetical protein													
X7_001139	scaffold_113:139444-140521	-	358	hypothetical protein													
X7_001140	scaffold_113:140597-140972	-	124	hypothetical protein		ENOG41											
X7_001141	scaffold_113:141072-142098	-	341	hypothetical protein													
X7_001142	scaffold_113:142238-143416	-	356	hypothetical protein													
X7_001143	scaffold_113:143547-144685	-	359	hypothetical protein													
X7_001144	scaffold_113:144748-145527	-	237	hypothetical protein		ENOG41											
X7_001145	scaffold_113:145556-147266	-	569	hypothetical protein		ENOG41											
X7_001146	scaffold_114:51930-52698	+	206	hypothetical protein													
X7_001147	scaffold_114:66326-66920	+	197	hypothetical protein													
X7_001148	scaffold_114:67798-69862	+	687	hypothetical protein		ENOG41											
X7_001149	scaffold_114:70404-71586	-	393	hypothetical protein													
X7_001150	scaffold_114:80103-83189	-	644	hypothetical protein		ENOG41											
X7_001151	scaffold_114:83558-85106	+	515	hypothetical protein		ENOG41											
X7_001152	scaffold_114:85964-86515	-	165	hypothetical protein													
X7_001153	scaffold_114:86923-87211	+	95	hypothetical protein													
X7_001154	scaffold_114:99018-99510	+	163	hypothetical protein													
X7_001155	scaffold_114:106200-107511	-	331	hypothetical protein													
X7_001156	scaffold_114:108842-109367	-	174	hypothetical protein													
X7_001157	scaffold_114:112229-112656	+	125	hypothetical protein													
X7_001158	scaffold_114:113196-114819	+	248	hypothetical protein													
X7_001159	scaffold_114:116564-117812	-	187	hypothetical protein													
X7_001160	scaffold_115:642-1019	-	126	hypothetical protein		ENOG41											
X7_001161	scaffold_115:1086-4040	+	963	hypothetical protein													
X7_001162	scaffold_115:4163-6391	+	723	hypothetical protein													
X7_001163	scaffold_115:6405-8022	+	538	hypothetical protein													
X7_001164	scaffold_115:8154-9855	-	566	hypothetical protein		ENOG41											
X7_001165	scaffold_115:9891-10827	+	311	hypothetical protein													
X7_001166	scaffold_115:10937-13379	+	740	hypothetical protein													
X7_001167	scaffold_115:13740-16378	+	861	hypothetical protein													
X7_001168	scaffold_115:16436-18190	-	548	hypothetical protein													
X7_001169	scaffold_115:18440-18794	-	117	hypothetical protein													
X7_001170	scaffold_115:18903-21517	-	844	hypothetical protein													
X7_001171	scaffold_115:21713-22931	+	405	hypothetical protein													
X7_001172	scaffold_115:23430-25312	+	591	hypothetical protein		ENOG41											
X7_001173	scaffold_115:25365-25824	+	152	hypothetical protein		ENOG41											
X7_001174	scaffold_115:25913-26678	-	254	hypothetical protein													
X7_001175	scaffold_115:30392-31027	-	193	hypothetical protein		ENOG41											
X7_001176	scaffold_115:31088-35091	+	1281	hypothetical protein		ENOG41											
X7_001177	scaffold_115:35211-40252	-	1575	hypothetical protein													
X7_001178	scaffold_115:40368-42873	-	834	hypothetical protein													
X7_001179	scaffold_115:43304-46124	+	939	hypothetical protein													
X7_001180	scaffold_115:46169-46898	-	242	hypothetical protein													
X7_001181	scaffold_115:47041-48385	+	447	hypothetical protein		ENOG41											
X7_001182	scaffold_115:48543-50036	+	455	hypothetical protein													
X7_001183	scaffold_115:50175-50940	+	254	hypothetical protein													
X7_001184	scaffold_115:51019-52834	-	604	hypothetical protein													
X7_001185	scaffold_115:52848-54601	-	546	hypothetical protein													
X7_001186	scaffold_115:55741-57103	-	383	hypothetical protein		ENOG41											
X7_001187	scaffold_115:57186-57540	+	117	hypothetical protein		ENOG41											
X7_001188	scaffold_115:57548-58283	-	244	hypothetical protein													
X7_001189	scaffold_115:58345-59011	-	221	hypothetical protein													
X7_001190	scaffold_115:59092-60091	+	332	hypothetical protein		ENOG41											
X7_001191	scaffold_115:60232-61540	-	435	hypothetical protein		ENOG41											
X7_001192	scaffold_115:61785-62777	-	315	hypothetical protein		ENOG41											
X7_001193	scaffold_115:62889-65378	+	785	hypothetical protein													
X7_001194	scaffold_115:65534-66578	-	347	hypothetical protein													
X7_001195	scaffold_115:66744-67737	+	330	hypothetical protein													
X7_001196	scaffold_115:67758-68813	-	325	hypothetical protein													
X7_001197	scaffold_115:68851-69406	-	184	hypothetical protein		ENOG41											
X7_001198	scaffold_115:69608-71258	-	549	60 kDa chaperonin 1													
X7_001199	scaffold_115:71343-71634	-	96	hypothetical protein													
X7_001200	scaffold_115:71761-73336	-	524	hypothetical protein													
X7_001201	scaffold_115:73514-75873	+	759	hypothetical protein													
X7_001202	scaffold_115:76030-76300	+	89	hypothetical protein		ENOG41											
X7_001203	scaffold_115:76471-79780	+	974	hypothetical protein													
X7_001204	scaffold_115:79811-81294	-	472	hypothetical protein													
X7_001205	scaffold_115:81440-83656	+	722	hypothetical protein													
X7_001206	scaffold_115:83675-84305	-	209	hypothetical protein													
X7_001207	scaffold_115:84410-84842	+	143	hypothetical protein													
X7_001208	scaffold_115:85035-85446	-	118	hypothetical protein													
X7_001209	scaffold_115:85526-86141	-	204	hypothetical protein													
X7_001210	scaffold_115:86167-88429	-	753	hypothetical protein													
X7_001211	scaffold_115:88483-88873	-	129	hypothetical protein		ENOG41											
X7_001212	scaffold_115:88971-89736	+	254	hypothetical protein													
X7_001213	scaffold_115:89916-92887	+	967	hypothetical protein													
X7_001214	scaffold_115:92919-93840	-	306	hypothetical protein													
X7_001215	scaffold_115:93958-96673	+	904	hypothetical protein													
X7_001216	scaffold_115:96811-99771	-	921	hypothetical protein													
X7_001217	scaffold_115:99851-100667	-	271	hypothetical protein													
X7_001218	scaffold_115:100913-105651	+	1532	hypothetical protein													
X7_001219	scaffold_115:105719-106739	+	339	hypothetical protein		ENOG41											
X7_001220	scaffold_115:106893-110971	-	1278	hypothetical protein		ENOG41											
X7_001221	scaffold_115:111045-113646	+	866	hypothetical protein													
X7_001222	scaffold_115:113647-114690	-	320	hypothetical protein													
X7_001223	scaffold_115:114767-115127	+	119	hypothetical protein													
X7_001224	scaffold_115:115173-116754	-	433	hypothetical protein													
X7_001225	scaffold_115:117608-124974	-	2384	hypothetical protein													
X7_001226	scaffold_115:125132-129377	-	1346	hypothetical protein													
X7_001227	scaffold_115:129638-130094	-	151	hypothetical protein		ENOG41											
X7_001228	scaffold_115:130170-132698	+	821	hypothetical protein													
X7_001229	scaffold_115:132848-133961	-	370	hypothetical protein													
X7_001230	scaffold_115:134015-134765	-	249	hypothetical protein		ENOG41											
X7_001231	scaffold_115:134849-136460	+	518	hypothetical protein													
X7_001232	scaffold_115:136937-138383	-	439	hypothetical protein		ENOG41											
X7_001233	scaffold_115:138731-141002	+	756	hypothetical protein		ENOG41											
X7_001234	scaffold_115:141337-143263	+	641	hypothetical protein													
X7_001235	scaffold_115:143366-143663	-	84	hypothetical protein													
X7_001236	scaffold_116:60575-62974	+	699	hypothetical protein		ENOG41											
X7_001237	scaffold_116:63629-65105	-	471	hypothetical protein		ENOG41											
X7_001238	scaffold_116:66491-67544	+	350	hypothetical protein		ENOG41											
X7_001239	scaffold_116:67743-68863	-	291	hypothetical protein		ENOG41											
X7_001240	scaffold_116:70838-71828	+	329	hypothetical protein		ENOG41											
X7_001241	scaffold_116:71860-74327	-	567	hypothetical protein		ENOG41											
X7_001242	scaffold_116:75046-76947	+	492	hypothetical protein		ENOG41											
X7_001243	scaffold_116:78427-80360	-	518	hypothetical protein		ENOG41											
X7_001244	scaffold_116:84416-85149	-	153	hypothetical protein													
X7_001245	scaffold_116:85852-86477	+	166	hypothetical protein													
X7_001246	scaffold_116:87083-91838	+	1228	hypothetical protein		ENOG41											
X7_001247	scaffold_116:97938-99836	-	556	hypothetical protein		ENOG41											
X7_001248	scaffold_116:101507-102964	-	387	hypothetical protein		ENOG41											
X7_001249	scaffold_116:103607-105817	+	543	hypothetical protein		ENOG41											
X7_001250	scaffold_116:105906-110373	-	1083	hypothetical protein		ENOG41											
X7_001251	scaffold_116:112081-136016	-	7912	hypothetical protein		ENOG41											
X7_001252	scaffold_116:138998-143759	+	1485	hypothetical protein		ENOG41											
X7_001253	scaffold_117:23294-24000	-	217	hypothetical protein		ENOG41											
X7_001254	scaffold_117:24288-25240	+	259	hypothetical protein		ENOG41											
X7_001255	scaffold_117:25760-28857	-	978	hypothetical protein													
X7_001256	scaffold_117:138879-139988	-	331	hypothetical protein													
X7_001258	scaffold_119:947-4979	-	1343	hypothetical protein		ENOG41											
X7_001259	scaffold_119:6897-10400	-	1121	hypothetical protein		ENOG41											
X7_001260	scaffold_119:11447-14074	-	751	oligosaccharyl transferase stt3 subunit													
X7_001261	scaffold_119:17432-19478	+	681	hypothetical protein		ENOG41											
X7_001262	scaffold_119:23059-29616	+	1491	hypothetical protein													
X7_001263	scaffold_119:33453-35352	+	632	hypothetical protein		ENOG41											
X7_001264	scaffold_119:36999-38626	-	503	hypothetical protein		ENOG41											
X7_001265	scaffold_119:39890-42188	+	647	hypothetical protein		ENOG41											
X7_001266	scaffold_119:46123-47691	+	300	hypothetical protein		ENOG41											
X7_001267	scaffold_119:48279-49389	+	369	hypothetical protein													
X7_001268	scaffold_119:49898-50354	+	151	hypothetical protein													
X7_001269	scaffold_119:52409-55054	+	806	hypothetical protein		ENOG41											
X7_001270	scaffold_119:55583-56545	+	258	hypothetical protein													
X7_001271	scaffold_119:56908-60237	+	1022	hypothetical protein		ENOG41											
X7_001273	scaffold_119:75542-77462	+	639	hypothetical protein		ENOG41											
X7_001274	scaffold_119:78648-79287	+	212	hypothetical protein		ENOG41											
X7_001275	scaffold_119:79302-80576	-	310	hypothetical protein													
X7_001276	scaffold_119:81144-82566	+	422	hypothetical protein													
X7_001277	scaffold_119:82736-83632	-	244	hypothetical protein													
X7_001278	scaffold_119:83863-87994	+	880	hypothetical protein													
X7_001279	scaffold_119:88811-90786	-	639	hypothetical protein		ENOG41											
X7_001280	scaffold_119:93159-94819	-	451	hypothetical protein		ENOG41											
X7_001281	scaffold_119:95174-96507	-	388	hypothetical protein													
X7_001282	scaffold_119:96543-98086	+	433	hypothetical protein													
X7_001283	scaffold_119:135241-135721	-	159	hypothetical protein													
X7_001390	scaffold_120:30271-30796	+	174	hypothetical protein													
X7_001391	scaffold_120:36656-39432	+	730	hypothetical protein													
X7_001392	scaffold_120:40633-46521	+	1371	hypothetical protein		ENOG41											
X7_001393	scaffold_120:46801-52775	-	1481	hypothetical protein													
X7_001394	scaffold_120:53241-53955	+	219	hypothetical protein													
X7_001395	scaffold_120:54134-55313	-	335	hypothetical protein		ENOG41											
X7_001396	scaffold_120:55566-56870	+	389	galactose-1-phosphate uridyl transferase													
X7_001397	scaffold_120:56946-58062	-	351	hypothetical protein													
X7_001398	scaffold_120:58365-58819	+	133	hypothetical protein		ENOG41											
X7_001399	scaffold_120:59029-59879	-	260	hypothetical protein													
X7_001400	scaffold_120:60242-61402	-	343	ribosomal RNA assembly protein krr1													
X7_001401	scaffold_120:62273-64474	-	391	hypothetical protein		ENOG41											
X7_001402	scaffold_120:66985-70013	-	956	hypothetical protein													
X7_001403	scaffold_120:70375-71388	+	245	proteasome component pup2													
X7_001404	scaffold_120:71891-75381	-	1100	hypothetical protein		ENOG41											
X7_001405	scaffold_120:77152-78216	-	273	hypothetical protein		ENOG41											
X7_001406	scaffold_120:79363-86265	+	1778	hypothetical protein													
X7_001407	scaffold_120:87035-88007	+	323	hypothetical protein		ENOG41											
X7_001408	scaffold_120:88258-95422	-	2311	Acetyl-CoA carboxylase													
X7_001409	scaffold_120:96672-98462	-	529	hypothetical protein		ENOG41											
X7_001410	scaffold_120:99096-100728	-	518	hypothetical protein													
X7_001411	scaffold_120:100979-102698	+	572	hypothetical protein													
X7_001412	scaffold_120:104304-106095	+	596	hypothetical protein		ENOG41											
X7_001413	scaffold_120:107098-107872	+	257	hypothetical protein													
X7_001414	scaffold_120:108381-110128	-	526	hypothetical protein													
X7_001415	scaffold_120:110669-111567	-	256	hypothetical protein													
X7_001419	scaffold_121:91955-94767	-	698	hypothetical protein		ENOG41											
X7_001420	scaffold_121:95300-96659	+	398	hypothetical protein													
X7_001423	scaffold_122:3332-4370	+	302	hypothetical protein		ENOG41											
X7_001424	scaffold_122:5518-6264	-	221	N-terminal acetyltransferase A complex catalytic subunit ard1													
X7_001425	scaffold_122:7060-9397	-	778	hypothetical protein													
X7_001426	scaffold_122:10610-11680	+	298	hypothetical protein		ENOG41											
X7_001427	scaffold_122:12427-14707	-	744	hypothetical protein													
X7_001428	scaffold_122:15227-15959	+	243	hypothetical protein													
X7_001429	scaffold_122:16135-20634	-	1117	hypothetical protein													
X7_001430	scaffold_122:21138-22600	+	434	hypothetical protein													
X7_001431	scaffold_122:23773-25840	+	561	hypothetical protein													
X7_001432	scaffold_122:30790-36447	+	1465	hypothetical protein													
X7_001433	scaffold_122:37259-40872	+	930	hypothetical protein													
X7_001435	scaffold_122:41728-42184	-	151	hypothetical protein													
X7_001436	scaffold_123:21937-22997	-	309	hypothetical protein													
X7_001437	scaffold_123:23063-23715	+	199	hypothetical protein													
X7_001438	scaffold_123:24191-26646	-	792	hypothetical protein		ENOG41											
X7_001439	scaffold_123:35868-38568	+	899	hypothetical protein		ENOG41											
X7_001440	scaffold_123:42607-44020	-	453	hypothetical protein		ENOG41											
X7_001441	scaffold_123:47602-49294	+	504	hypothetical protein		ENOG41											
