GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X5_007067	scaffold_1704:3958-5412	-	466	hypothetical protein		ENOG41											
X5_007068	scaffold_1704:5649-6429	-	259	hypothetical protein													
X5_007069	scaffold_1705:743-1437	+	230	hypothetical protein													
X5_007070	scaffold_1705:2146-2854	+	235	hypothetical protein		ENOG41											
X5_007071	scaffold_1705:3018-5487	-	822	hypothetical protein													
X5_007072	scaffold_1705:5656-6264	+	156	hypothetical protein													
X5_007073	scaffold_1708:980-6456	-	1750	hypothetical protein													
X5_007074	scaffold_1709:1422-2349	-	308	hypothetical protein		ENOG41											
X5_007075	scaffold_1709:2487-2910	+	140	hypothetical protein		ENOG41											
X5_007076	scaffold_1709:2972-4690	+	511	hypothetical protein		ENOG41											
X5_007096	scaffold_1710:112-4233	+	879	hypothetical protein		ENOG41											
X5_007098	scaffold_1711:109-1000	+	296	hypothetical protein		ENOG41											
X5_007099	scaffold_1711:4949-5782	-	257	hypothetical protein													
X5_007100	scaffold_1715:530-1438	-	283	hypothetical protein		ENOG41											
X5_007101	scaffold_1715:1605-2588	+	308	hypothetical protein		ENOG41											
X5_007102	scaffold_1715:2606-4247	-	546	hypothetical protein		ENOG41											
X5_007103	scaffold_1715:4461-5133	+	223	hypothetical protein													
X5_007104	scaffold_1715:5137-6022	-	294	hypothetical protein													
X5_007106	scaffold_1718:690-3539	-	924	hypothetical protein													
X5_007107	scaffold_1718:3558-6428	-	810	hypothetical protein													
X5_007108	scaffold_1719:90-1113	-	340	hypothetical protein		ENOG41											
X5_007173	scaffold_1721:2846-3098	-	83	hypothetical protein													
X5_007174	scaffold_1722:330-779	-	131	hypothetical protein		ENOG41											
X5_007175	scaffold_1722:1432-3154	+	573	hypothetical protein													
X5_007176	scaffold_1722:3316-5416	+	616	hypothetical protein		ENOG41											
X5_007177	scaffold_1722:5458-6137	-	172	hypothetical protein													
X5_007178	scaffold_1723:238-1576	-	445	hypothetical protein		ENOG41											
X5_007179	scaffold_1723:1978-3259	-	426	hypothetical protein		ENOG41											
X5_007180	scaffold_1724:228-1272	-	347	hypothetical protein													
X5_007181	scaffold_1724:5343-6350	-	318	hypothetical protein		ENOG41											
X5_007182	scaffold_1727:3671-5314	+	426	hypothetical protein		ENOG41											
X5_007183	scaffold_1727:5343-6219	-	291	hypothetical protein													
X5_007184	scaffold_1729:636-1035	+	132	hypothetical protein													
X5_007185	scaffold_1729:1220-1652	-	143	hypothetical protein		ENOG41											
X5_007186	scaffold_1729:1909-6214	+	1367	hypothetical protein													
X5_007233	scaffold_1730:230-791	-	167	hypothetical protein		ENOG41											
X5_007234	scaffold_1730:976-2389	-	470	hypothetical protein													
X5_007235	scaffold_1730:5158-5371	-	70	hypothetical protein		ENOG41											
X5_007236	scaffold_1730:5441-6297	+	268	hypothetical protein													
X5_007237	scaffold_1731:1412-2782	-	437	hypothetical protein		ENOG41											
X5_007238	scaffold_1731:3156-4544	-	399	hypothetical protein		ENOG41											
X5_007239	scaffold_1731:4888-5530	+	213	hypothetical protein													
X5_007240	scaffold_1736:4427-5816	+	462	hypothetical protein													
X5_007241	scaffold_1737:1118-2810	-	563	hypothetical protein													
X5_007242	scaffold_1738:1003-2520	+	399	hypothetical protein													
X5_007243	scaffold_1738:2823-3459	-	211	hypothetical protein		ENOG41											
X5_007244	scaffold_1738:3852-5884	-	676	hypothetical protein		ENOG41											
X5_007245	scaffold_1739:797-2925	+	683	hypothetical protein		ENOG41											
X5_007246	scaffold_1739:3589-4207	-	205	hypothetical protein		ENOG41											
X5_007247	scaffold_1739:4282-6254	+	540	hypothetical protein		ENOG41											
X5_007302	scaffold_1740:2978-5822	-	947	hypothetical protein		ENOG41											
X5_007303	scaffold_1741:2254-5321	+	1007	hypothetical protein		ENOG41											
X5_007304	scaffold_1741:5718-6234	+	171	hypothetical protein													
X5_007305	scaffold_1743:2675-3704	-	342	hypothetical protein													
X5_007306	scaffold_1744:386-2420	+	634	hypothetical protein													
X5_007307	scaffold_1744:2541-3921	+	459	hypothetical protein		ENOG41											
X5_007308	scaffold_1744:3973-6259	-	714	hypothetical protein		ENOG41											
X5_007309	scaffold_1745:3365-3992	+	194	hypothetical protein		ENOG41											
X5_007310	scaffold_1745:4096-4752	+	195	hypothetical protein		ENOG41											
X5_007311	scaffold_1745:4789-5086	-	98	hypothetical protein													
X5_007312	scaffold_1745:5176-5816	+	182	hypothetical protein		ENOG41											
X5_007313	scaffold_1746:188-3053	-	882	hypothetical protein													
X5_007314	scaffold_1746:3492-5920	-	770	hypothetical protein		ENOG41											
X5_007315	scaffold_1747:4863-6165	+	433	hypothetical protein		ENOG41											
X5_007316	scaffold_1749:310-2384	-	660	hypothetical protein													
X5_007317	scaffold_1749:3116-3461	+	114	hypothetical protein		ENOG41											
X5_007318	scaffold_1749:3702-6200	+	745	hypothetical protein													
X5_007374	scaffold_1751:1907-3459	+	446	hypothetical protein													
X5_007375	scaffold_1751:4830-5967	-	328	hypothetical protein													
X5_007379	scaffold_1757:346-2405	-	686	hypothetical protein		ENOG41											
X5_007380	scaffold_1757:3242-4208	-	321	hypothetical protein													
X5_007381	scaffold_1757:4269-6164	-	608	hypothetical protein													
X5_007382	scaffold_1758:709-3507	+	750	hypothetical protein													
X5_007383	scaffold_1758:4025-5861	-	611	hypothetical protein													
X5_007385	scaffold_1759:1769-4207	+	740	hypothetical protein		ENOG41											
X5_007386	scaffold_1759:4374-5165	+	247	hypothetical protein													
X5_007387	scaffold_1759:5213-6239	+	341	hypothetical protein		ENOG41											
X5_007450	scaffold_1761:813-1548	-	244	hypothetical protein													
X5_007451	scaffold_1761:4214-5192	+	325	hypothetical protein													
X5_007454	scaffold_1766:194-1377	-	378	hypothetical protein		ENOG41											
X5_007455	scaffold_1766:1430-2261	-	276	hypothetical protein		ENOG41											
X5_007456	scaffold_1766:2411-6150	+	1197	hypothetical protein		ENOG41											
X5_007457	scaffold_1769:2602-4033	-	476	hypothetical protein													
X5_007484	scaffold_1770:633-2333	+	551	hypothetical protein		ENOG41											
X5_007485	scaffold_1770:2348-5944	+	1121	hypothetical protein													
X5_007486	scaffold_1771:686-2039	-	451	hypothetical protein													
X5_007487	scaffold_1771:2110-4291	+	687	hypothetical protein													
X5_007488	scaffold_1771:4352-5448	-	364	hypothetical protein													
X5_007489	scaffold_1772:2705-5856	+	971	hypothetical protein		ENOG41											
X5_007490	scaffold_1774:174-2115	-	633	hypothetical protein		ENOG41											
X5_007491	scaffold_1774:2224-3844	+	486	hypothetical protein		ENOG41											
X5_007492	scaffold_1774:3908-4781	-	290	hypothetical protein		ENOG41											
X5_007493	scaffold_1774:4929-5975	-	321	hypothetical protein													
X5_007494	scaffold_1776:336-1293	-	263	hypothetical protein		ENOG41											
X5_007495	scaffold_1776:4946-5770	+	255	hypothetical protein		ENOG41											
X5_007496	scaffold_1778:314-1328	-	337	hypothetical protein													
X5_007497	scaffold_1778:1867-3602	-	543	hypothetical protein													
X5_007498	scaffold_1778:3642-5172	-	509	hypothetical protein													
X5_007499	scaffold_1779:1327-3828	+	735	hypothetical protein		ENOG41											
X5_007500	scaffold_1779:4130-4616	+	161	hypothetical protein													
X5_007515	scaffold_1780:2071-2323	-	83	hypothetical protein													
X5_007516	scaffold_1781:2229-3507	+	425	hypothetical protein													
X5_007517	scaffold_1781:3746-6086	+	762	hypothetical protein													
X5_007518	scaffold_1782:376-1381	+	334	hypothetical protein		ENOG41											
X5_007519	scaffold_1782:1489-2818	+	442	hypothetical protein													
X5_007520	scaffold_1782:2940-4301	+	427	hypothetical protein													
X5_007521	scaffold_1782:4352-5153	+	266	hypothetical protein		ENOG41											
X5_007522	scaffold_1783:40-1813	+	590	hypothetical protein		ENOG41											
X5_007523	scaffold_1783:1836-2253	+	138	hypothetical protein		ENOG41											
X5_007524	scaffold_1783:2347-5998	+	1190	hypothetical protein		ENOG41											
X5_007525	scaffold_1784:529-3397	+	860	hypothetical protein		ENOG41											
X5_007526	scaffold_1784:3506-5632	-	694	hypothetical protein													
X5_007527	scaffold_1785:2107-4030	-	607	hypothetical protein		ENOG41											
X5_007528	scaffold_1785:4098-5331	-	410	hypothetical protein													
X5_007529	scaffold_1786:305-668	-	120	hypothetical protein													
X5_007530	scaffold_1786:689-2075	-	461	hypothetical protein		ENOG41											
X5_007531	scaffold_1786:2975-4134	+	280	hypothetical protein													
X5_007532	scaffold_1786:4304-5036	+	244	hypothetical protein													
X5_007533	scaffold_1787:719-1748	-	343	hypothetical protein													
X5_007534	scaffold_1787:1806-2763	+	285	hypothetical protein		ENOG41											
X5_007535	scaffold_1787:2826-3645	+	272	hypothetical protein													
X5_007536	scaffold_1787:3780-5102	+	391	hypothetical protein		ENOG41											
X5_007537	scaffold_1787:5219-5648	+	142	hypothetical protein		ENOG41											
X5_007538	scaffold_1788:239-1872	-	522	hypothetical protein													
X5_007539	scaffold_1788:2061-5836	-	1206	hypothetical protein													
X5_007540	scaffold_1789:3912-5073	-	386	hypothetical protein		ENOG41											
X5_007541	scaffold_1789:5189-6030	+	253	hypothetical protein													
X5_007592	scaffold_1790:293-2324	-	676	hypothetical protein		ENOG41											
X5_007593	scaffold_1790:2453-4043	+	492	hypothetical protein		ENOG41											
X5_007594	scaffold_1790:4233-5349	-	371	hypothetical protein													
X5_007595	scaffold_1791:366-2419	-	644	hypothetical protein													
X5_007596	scaffold_1791:2606-4077	+	460	hypothetical protein													
X5_007597	scaffold_1791:4298-5465	+	389	hypothetical protein													
X5_007598	scaffold_1794:1845-3853	+	613	hypothetical protein													
X5_007599	scaffold_1794:3922-4840	-	305	hypothetical protein		ENOG41											
X5_007600	scaffold_1794:5258-5444	+	62	hypothetical protein													
X5_007601	scaffold_1795:972-2893	+	549	hypothetical protein													
X5_007602	scaffold_1795:3005-4707	-	506	hypothetical protein													
X5_007603	scaffold_1797:963-3057	+	697	hypothetical protein		ENOG41											
X5_007604	scaffold_1797:3661-5364	-	489	hypothetical protein		ENOG41											
X5_007605	scaffold_1798:292-541	-	83	hypothetical protein													
X5_007606	scaffold_1798:607-1888	-	392	hypothetical protein		ENOG41											
X5_007607	scaffold_1798:2681-5710	+	933	hypothetical protein		ENOG41											
X5_007608	scaffold_1799:17-563	-	181	hypothetical protein													
X5_007609	scaffold_1799:812-2478	+	498	hypothetical protein		ENOG41											
X5_007610	scaffold_1799:2640-3882	+	413	hypothetical protein		ENOG41											
X5_007611	scaffold_1799:3921-5577	+	551	hypothetical protein													
X5_007612	scaffold_1799:5585-5888	-	100	hypothetical protein													
X5_007774	scaffold_1800:317-4619	+	704	hypothetical protein													
X5_007775	scaffold_1801:484-4340	+	1218	hypothetical protein													
X5_007776	scaffold_1801:4346-5914	-	435	hypothetical protein													
X5_007777	scaffold_1803:4243-5531	+	412	hypothetical protein													
X5_007778	scaffold_1804:5451-5775	-	107	hypothetical protein		ENOG41											
X5_007779	scaffold_1805:183-834	+	216	hypothetical protein													
X5_007780	scaffold_1805:1005-2520	+	504	hypothetical protein		ENOG41											
X5_007781	scaffold_1805:2715-4756	-	664	hypothetical protein													
X5_007782	scaffold_1805:4871-5897	+	341	hypothetical protein													
X5_007783	scaffold_1807:699-1167	+	155	hypothetical protein													
X5_007784	scaffold_1807:1266-3806	+	825	hypothetical protein		ENOG41											
X5_007785	scaffold_1808:1394-5031	+	1071	hypothetical protein		ENOG41											
X5_007786	scaffold_1808:5091-5760	+	222	hypothetical protein													
X5_007827	scaffold_1812:605-1532	-	308	hypothetical protein													
X5_007828	scaffold_1812:1742-3410	-	555	hypothetical protein		ENOG41											
X5_007829	scaffold_1812:3499-4684	+	394	hypothetical protein													
X5_007830	scaffold_1812:4870-5809	-	288	hypothetical protein													
X5_007831	scaffold_1814:187-527	+	113	hypothetical protein													
X5_007832	scaffold_1814:728-2023	-	410	hypothetical protein		ENOG41											
X5_007833	scaffold_1814:2532-3438	+	301	hypothetical protein													
X5_007834	scaffold_1814:3565-4404	+	240	hypothetical protein													
X5_007835	scaffold_1816:2033-3053	-	339	hypothetical protein													
X5_007836	scaffold_1816:3270-4552	+	410	hypothetical protein													
X5_007837	scaffold_1816:4588-5476	-	295	hypothetical protein		ENOG41											
X5_007838	scaffold_1818:222-1339	-	355	hypothetical protein		ENOG41											
X5_007839	scaffold_1818:3813-5319	-	501	hypothetical protein													
X5_007840	scaffold_1819:2916-3379	+	132	hypothetical protein													
X5_007841	scaffold_1820:688-1378	+	229	hypothetical protein													
X5_007842	scaffold_1820:3110-3860	+	249	hypothetical protein													
X5_007843	scaffold_1821:1177-1966	-	262	hypothetical protein		ENOG41											
X5_007844	scaffold_1821:2433-3782	-	290	hypothetical protein		ENOG41											
X5_007845	scaffold_1821:3917-5456	+	477	hypothetical protein													
X5_007846	scaffold_1822:665-3188	-	840	hypothetical protein													
X5_007847	scaffold_1822:3245-4040	-	264	hypothetical protein		ENOG41											
X5_007848	scaffold_1822:4082-5608	+	468	hypothetical protein		ENOG41											
X5_007849	scaffold_1824:881-2291	+	469	hypothetical protein		ENOG41											
X5_007850	scaffold_1824:2470-5659	-	961	hypothetical protein		ENOG41											
X5_007851	scaffold_1826:115-1189	-	357	hypothetical protein													
X5_007852	scaffold_1826:1250-2237	-	328	hypothetical protein													
X5_007853	scaffold_1826:2320-3569	+	389	hypothetical protein													
X5_007854	scaffold_1826:3579-4518	-	312	hypothetical protein													
X5_007855	scaffold_1826:4575-5220	+	215	hypothetical protein													
X5_007856	scaffold_1827:380-1085	-	234	hypothetical protein													
X5_007857	scaffold_1827:1336-2473	+	378	hypothetical protein		ENOG41											
X5_007858	scaffold_1827:2612-3893	+	426	hypothetical protein													
X5_007859	scaffold_1827:3997-4923	+	273	hypothetical protein													
X5_007860	scaffold_1829:87-2486	+	704	hypothetical protein													
X5_007861	scaffold_1829:2620-3316	+	231	hypothetical protein		ENOG41											
X5_007862	scaffold_1829:3685-4519	-	277	hypothetical protein													
X5_007863	scaffold_1829:4650-5529	-	292	hypothetical protein		ENOG41											
X5_007910	scaffold_1830:1380-1794	+	137	hypothetical protein		ENOG41											
X5_007911	scaffold_1830:2239-3202	-	320	hypothetical protein		ENOG41											
X5_007912	scaffold_1833:364-1139	+	257	hypothetical protein		ENOG41											
X5_007913	scaffold_1833:1221-4822	+	1146	hypothetical protein													
X5_007914	scaffold_1834:0-983	-	327	hypothetical protein													
X5_007915	scaffold_1834:1016-2078	+	353	hypothetical protein		ENOG41											
X5_007916	scaffold_1834:2344-2761	+	138	hypothetical protein		ENOG41											
X5_007917	scaffold_1834:2936-4016	+	359	hypothetical protein													
X5_007918	scaffold_1834:4201-4774	-	190	hypothetical protein													
X5_007919	scaffold_1837:1184-1789	-	202	hypothetical protein		ENOG41											
X5_007920	scaffold_1837:1864-2275	-	136	hypothetical protein		ENOG41											
X5_007921	scaffold_1837:2451-3224	-	242	hypothetical protein													
X5_007922	scaffold_1838:783-2052	-	422	hypothetical protein													
X5_007923	scaffold_1838:2103-2844	-	246	hypothetical protein		ENOG41											
X5_007924	scaffold_1838:2973-3951	+	325	hypothetical protein		ENOG41											
X5_007925	scaffold_1838:3987-5712	-	574	hypothetical protein													
X5_007926	scaffold_1839:1061-1463	-	134	hypothetical protein													
X5_007927	scaffold_1839:1699-2878	+	392	hypothetical protein		ENOG41											
X5_007928	scaffold_1839:2946-3924	+	325	hypothetical protein		ENOG41											
X5_007984	scaffold_1840:41-2999	+	985	hypothetical protein													
X5_007985	scaffold_1840:3251-5258	+	642	hypothetical protein													
X5_007986	scaffold_1842:312-591	-	93	hypothetical protein													
X5_007989	scaffold_1845:109-732	-	208	hypothetical protein													
X5_007990	scaffold_1845:828-1955	-	358	hypothetical protein		ENOG41											
X5_007991	scaffold_1845:3558-4761	-	329	hypothetical protein		ENOG41											
X5_007992	scaffold_1845:5014-5671	-	218	hypothetical protein		ENOG41											
X5_007993	scaffold_1846:1582-2676	-	298	hypothetical protein		ENOG41											
X5_007994	scaffold_1846:2903-4697	+	597	hypothetical protein													
X5_007995	scaffold_1846:4822-5251	+	142	hypothetical protein		ENOG41											
X5_007996	scaffold_1849:1248-5004	-	1088	hypothetical protein													
X5_008028	scaffold_1850:246-1124	+	291	hypothetical protein													
X5_008029	scaffold_1850:1205-3726	+	750	hypothetical protein													
X5_008030	scaffold_1850:3801-4967	-	342	hypothetical protein		ENOG41											
X5_008031	scaffold_1851:399-4554	-	1384	hypothetical protein													
X5_008032	scaffold_1853:830-2701	-	573	hypothetical protein													
X5_008033	scaffold_1853:2833-4082	+	392	hypothetical protein		ENOG41											
X5_008034	scaffold_1853:4124-5024	-	299	hypothetical protein		ENOG41											
X5_008035	scaffold_1853:5145-5400	-	84	hypothetical protein													
X5_008036	scaffold_1855:1655-2520	+	261	hypothetical protein		ENOG41											
X5_008037	scaffold_1855:2622-5391	-	882	hypothetical protein													
X5_008038	scaffold_1858:1247-4085	-	895	hypothetical protein													
X5_008039	scaffold_1858:4395-5559	-	387	hypothetical protein		ENOG41											
X5_008067	scaffold_1861:1721-2660	+	312	hypothetical protein		ENOG41											
X5_008068	scaffold_1861:2715-5479	-	845	hypothetical protein		ENOG41											
X5_008069	scaffold_1862:168-2466	+	765	hypothetical protein													
X5_008070	scaffold_1862:2489-5138	-	882	hypothetical protein													
X5_008071	scaffold_1862:5178-5556	-	125	hypothetical protein													
X5_008072	scaffold_1864:398-1052	-	218	hypothetical protein													
X5_008073	scaffold_1864:1298-2735	-	478	hypothetical protein													
X5_008074	scaffold_1864:2827-5417	-	785	hypothetical protein													
X5_008075	scaffold_1865:3026-5560	-	673	hypothetical protein													
X5_008076	scaffold_1866:694-1482	-	238	hypothetical protein		ENOG41											
X5_008077	scaffold_1866:1550-2297	-	248	hypothetical protein		ENOG41											
X5_008078	scaffold_1866:2352-3246	-	297	hypothetical protein		ENOG41											
X5_008079	scaffold_1866:3361-4189	+	275	hypothetical protein		ENOG41											
X5_008080	scaffold_1866:4213-5376	-	386	hypothetical protein													
X5_008081	scaffold_1867:843-3165	+	773	hypothetical protein													
X5_008082	scaffold_1867:3175-5484	-	726	hypothetical protein													
X5_008083	scaffold_1869:2174-2804	-	209	hypothetical protein													
X5_008084	scaffold_1869:2876-5376	-	748	hypothetical protein													
X5_008128	scaffold_1871:279-885	-	201	hypothetical protein													
X5_008129	scaffold_1871:912-3189	-	758	hypothetical protein													
X5_008130	scaffold_1871:3218-4235	-	338	hypothetical protein													
X5_008131	scaffold_1871:4438-5329	+	296	hypothetical protein		ENOG41											
X5_008132	scaffold_1872:1025-2396	+	393	hypothetical protein		ENOG41											
X5_008133	scaffold_1874:171-2476	+	714	hypothetical protein													
X5_008134	scaffold_1874:2598-2994	+	131	hypothetical protein													
X5_008135	scaffold_1874:3056-3347	+	96	hypothetical protein													
X5_008136	scaffold_1874:3985-4291	-	101	hypothetical protein		ENOG41											
X5_008137	scaffold_1878:834-1544	+	235	hypothetical protein		ENOG41											
X5_008138	scaffold_1878:1874-2365	+	136	hypothetical protein													
X5_008139	scaffold_1878:2412-4334	-	513	hypothetical protein		ENOG41											
X5_008140	scaffold_1879:121-1932	+	585	hypothetical protein													
X5_008141	scaffold_1879:1949-3719	+	566	hypothetical protein													
X5_008142	scaffold_1879:3735-4500	+	254	hypothetical protein		ENOG41											
X5_008201	scaffold_1880:607-1066	-	152	hypothetical protein		ENOG41											
X5_008202	scaffold_1880:1319-2888	-	522	hypothetical protein		ENOG41											
X5_008203	scaffold_1880:2924-3911	-	328	hypothetical protein		ENOG41											
X5_008204	scaffold_1881:1193-1751	-	185	hypothetical protein													
X5_008205	scaffold_1882:215-1549	-	422	hypothetical protein													
X5_008206	scaffold_1882:1625-2360	+	223	hypothetical protein													
X5_008207	scaffold_1882:2433-5473	+	925	hypothetical protein													
X5_008208	scaffold_1884:484-2070	-	479	hypothetical protein													
X5_008209	scaffold_1884:2150-3305	-	384	hypothetical protein													
X5_008210	scaffold_1884:3386-4581	-	397	hypothetical protein													
X5_008211	scaffold_1887:396-1392	+	331	hypothetical protein													
X5_008212	scaffold_1887:1533-1863	-	109	hypothetical protein													
X5_008213	scaffold_1887:2638-4480	+	613	hypothetical protein													
X5_008214	scaffold_1887:4570-5114	-	180	hypothetical protein													
X5_008264	scaffold_1890:344-1207	+	245	hypothetical protein													
X5_008265	scaffold_1890:1450-3232	-	528	hypothetical protein		ENOG41											
X5_008266	scaffold_1890:3915-4796	-	241	hypothetical protein		ENOG41											
X5_008267	scaffold_1891:967-4712	-	1247	hypothetical protein		ENOG41											
X5_008268	scaffold_1896:786-3009	+	740	hypothetical protein		ENOG41											
X5_008269	scaffold_1896:3026-3743	+	238	hypothetical protein													
X5_008270	scaffold_1897:786-3009	+	740	hypothetical protein		ENOG41											
X5_008271	scaffold_1897:3026-3743	+	238	hypothetical protein													
X5_008273	scaffold_1899:612-1211	-	169	hypothetical protein													
X5_008274	scaffold_1899:1280-2138	-	285	hypothetical protein													
X5_008275	scaffold_1899:2248-4328	-	658	hypothetical protein		ENOG41											
X5_008276	scaffold_1899:4417-5401	-	327	hypothetical protein		ENOG41											
X5_008454	scaffold_1900:995-3159	-	686	hypothetical protein		ENOG41											
X5_008455	scaffold_1900:3279-4218	-	312	hypothetical protein		ENOG41											
X5_008456	scaffold_1900:4396-5113	+	238	hypothetical protein		ENOG41											
X5_008460	scaffold_1904:242-3140	-	920	hypothetical protein		ENOG41											
X5_008461	scaffold_1904:3386-4103	-	238	hypothetical protein													
X5_008462	scaffold_1904:4353-5223	+	289	hypothetical protein													
X5_008463	scaffold_1905:1991-2954	-	287	hypothetical protein													
X5_008465	scaffold_1905:3210-4305	-	364	hypothetical protein													
X5_008466	scaffold_1905:4319-5021	-	233	hypothetical protein													
X5_008467	scaffold_1907:105-627	-	173	hypothetical protein													
X5_008468	scaffold_1907:796-1836	-	302	hypothetical protein		ENOG41											
X5_008469	scaffold_1907:2044-4797	+	857	hypothetical protein													
X5_008470	scaffold_1908:84-864	+	259	hypothetical protein		ENOG41											
X5_008471	scaffold_1908:953-2128	+	332	hypothetical protein													
X5_008472	scaffold_1908:2285-2963	-	225	hypothetical protein		ENOG41											
X5_008473	scaffold_1908:3045-4086	+	346	hypothetical protein		ENOG41											
X5_008474	scaffold_1908:4254-5269	-	316	hypothetical protein		ENOG41											
X5_008523	scaffold_1912:2295-3589	+	343	hypothetical protein													
X5_008524	scaffold_1912:3646-5096	+	402	hypothetical protein													
X5_008525	scaffold_1914:1175-1928	+	250	hypothetical protein													
X5_008526	scaffold_1914:1960-3922	+	609	hypothetical protein		ENOG41											
X5_008527	scaffold_1914:4102-5115	-	307	hypothetical protein													
X5_008531	scaffold_1918:1479-3945	-	821	hypothetical protein													
X5_008554	scaffold_1920:116-770	-	217	hypothetical protein		ENOG41											
X5_008555	scaffold_1920:815-1640	-	274	hypothetical protein													
X5_008556	scaffold_1920:1879-2863	+	327	hypothetical protein													
X5_008557	scaffold_1920:3113-3806	-	230	hypothetical protein		ENOG41											
X5_008558	scaffold_1920:3879-4722	-	280	hypothetical protein													
X5_008559	scaffold_1922:7-1535	-	509	hypothetical protein													
X5_008560	scaffold_1923:1280-3439	-	637	hypothetical protein													
X5_008561	scaffold_1923:3501-5083	-	410	hypothetical protein													
X5_008562	scaffold_1924:18-1658	+	429	hypothetical protein		ENOG41											
X5_008563	scaffold_1924:1710-3406	+	489	hypothetical protein		ENOG41											
X5_008564	scaffold_1926:1093-3059	-	635	hypothetical protein		ENOG41											
X5_008565	scaffold_1926:3154-5074	+	639	hypothetical protein		ENOG41											
X5_008566	scaffold_1928:528-3747	+	1050	hypothetical protein													
X5_008567	scaffold_1928:4260-4920	+	219	hypothetical protein													
X5_008568	scaffold_1929:99-791	+	215	hypothetical protein													
X5_008569	scaffold_1929:838-2038	-	399	hypothetical protein		ENOG41											
X5_008583	scaffold_1930:421-1087	-	221	hypothetical protein		ENOG41											
X5_008584	scaffold_1930:1223-2399	-	391	hypothetical protein													
X5_008585	scaffold_1930:2424-4896	-	804	hypothetical protein		ENOG41											
X5_008586	scaffold_1931:562-1846	+	427	hypothetical protein		ENOG41											
X5_008587	scaffold_1931:1872-2499	+	208	hypothetical protein		ENOG41											
X5_008588	scaffold_1931:2505-5013	-	835	hypothetical protein		ENOG41											
X5_008589	scaffold_1932:1148-4665	+	1110	hypothetical protein													
X5_008590	scaffold_1933:1223-4761	-	1153	hypothetical protein		ENOG41											
X5_008591	scaffold_1935:300-906	-	201	hypothetical protein		ENOG41											
X5_008592	scaffold_1935:996-1884	-	295	hypothetical protein		ENOG41											
X5_008593	scaffold_1935:1913-4524	+	760	hypothetical protein		ENOG41											
X5_008594	scaffold_1936:25-1804	-	579	hypothetical protein		ENOG41											
X5_008595	scaffold_1936:1892-2612	+	239	hypothetical protein		ENOG41											
X5_008596	scaffold_1936:2801-3776	-	324	hypothetical protein		ENOG41											
X5_008597	scaffold_1936:3852-5082	-	391	hypothetical protein													
X5_008598	scaffold_1937:364-1636	+	402	hypothetical protein		ENOG41											
X5_008599	scaffold_1937:1638-2370	-	243	hypothetical protein		ENOG41											
X5_008600	scaffold_1937:2434-3547	+	322	hypothetical protein		ENOG41											
X5_008601	scaffold_1938:504-1729	-	352	hypothetical protein													
X5_008602	scaffold_1938:2166-2406	+	79	hypothetical protein													
X5_008603	scaffold_1938:2892-3402	-	169	hypothetical protein													
X5_008604	scaffold_1941:157-682	-	174	hypothetical protein													
X5_008605	scaffold_1941:732-3180	+	691	hypothetical protein		ENOG41											
X5_008606	scaffold_1941:3330-4356	+	341	hypothetical protein													
X5_008607	scaffold_1942:2505-4194	+	493	hypothetical protein													
X5_008608	scaffold_1944:166-457	+	96	hypothetical protein													
X5_008609	scaffold_1944:537-2619	+	693	hypothetical protein													
X5_008610	scaffold_1944:2691-3648	+	318	hypothetical protein													
X5_008611	scaffold_1944:3681-4296	+	204	hypothetical protein		ENOG41											
X5_008612	scaffold_1945:759-1796	+	259	hypothetical protein		ENOG41											
X5_008613	scaffold_1945:3471-3980	+	107	Non-histone chromosomal protein 6		ENOG41											
X5_008614	scaffold_1946:16-1600	+	462	hypothetical protein		ENOG41											
X5_008615	scaffold_1946:1653-4092	+	706	hypothetical protein													
X5_008616	scaffold_1946:4108-4609	+	166	hypothetical protein													
X5_008617	scaffold_1948:1099-4870	-	1015	hypothetical protein		ENOG41											
X5_008635	scaffold_1952:495-1004	-	170	hypothetical protein		ENOG41											
X5_008636	scaffold_1952:1328-3921	-	850	hypothetical protein													
X5_008637	scaffold_1952:4101-4860	+	234	hypothetical protein		ENOG41											
X5_008638	scaffold_1953:1020-2193	-	357	hypothetical protein													
X5_008639	scaffold_1953:2293-3613	+	439	hypothetical protein													
X5_008640	scaffold_1953:3731-4470	+	246	hypothetical protein													
X5_008641	scaffold_1954:1641-3790	+	632	hypothetical protein		ENOG41											
X5_008642	scaffold_1955:130-328	-	66	hypothetical protein													
X5_008643	scaffold_1955:396-4851	+	1371	hypothetical protein		ENOG41											
X5_008644	scaffold_1956:601-1513	+	303	hypothetical protein													
X5_008645	scaffold_1956:1690-2971	-	426	hypothetical protein		ENOG41											
X5_008647	scaffold_1956:3425-4439	+	337	hypothetical protein													
X5_008666	scaffold_1961:0-873	-	272	hypothetical protein		ENOG41											
X5_008667	scaffold_1961:3302-4575	-	403	hypothetical protein													
X5_008668	scaffold_1963:1243-2482	-	378	hypothetical protein													
X5_008669	scaffold_1963:2497-3079	-	193	hypothetical protein		ENOG41											
X5_008670	scaffold_1963:3209-3858	-	187	hypothetical protein		ENOG41											
X5_008671	scaffold_1963:3981-4614	-	210	hypothetical protein		ENOG41											
