GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X3_006744	scaffold_218:40564-41935	+	456	hypothetical protein		ENOG41											
X3_006745	scaffold_218:41987-43949	-	653	hypothetical protein													
X3_006746	scaffold_218:44019-46516	-	788	hypothetical protein													
X3_006747	scaffold_218:46633-48855	+	668	hypothetical protein													
X3_006748	scaffold_218:49027-49884	-	261	hypothetical protein													
X3_006749	scaffold_218:50065-50959	+	297	hypothetical protein		ENOG41											
X3_006750	scaffold_218:51006-51579	-	190	hypothetical protein		ENOG41											
X3_006751	scaffold_218:51804-52563	+	252	hypothetical protein		ENOG41											
X3_006752	scaffold_218:52830-53947	-	353	hypothetical protein		ENOG41											
X3_006753	scaffold_218:54029-55271	-	413	hypothetical protein													
X3_006754	scaffold_218:55399-60584	+	1606	hypothetical protein													
X3_006755	scaffold_219:3153-4123	+	218	Maintenance of ploidy protein mob1													
X3_006756	scaffold_219:5251-8927	+	1018	hypothetical protein		ENOG41											
X3_006757	scaffold_219:9434-10303	+	233	ATP synthase F0 subcomplex subunit OSCP atp5													
X3_006758	scaffold_219:11043-11669	+	170	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase													
X3_006759	scaffold_219:12657-16038	-	1074	hypothetical protein													
X3_006760	scaffold_219:17042-23032	+	1178	hypothetical protein		ENOG41											
X3_006761	scaffold_219:25211-31033	+	1088	hypothetical protein		ENOG41											
X3_006762	scaffold_219:32177-38294	+	1347	hypothetical protein													
X3_006763	scaffold_219:38612-39247	-	164	hypothetical protein													
X3_006764	scaffold_219:39521-40364	+	280	hypothetical protein		ENOG41											
X3_006765	scaffold_219:40534-42398	-	602	hypothetical protein													
X3_006766	scaffold_219:43583-43805	+	73	hypothetical protein													
X3_006767	scaffold_219:45577-46108	-	155	hypothetical protein													
X3_006768	scaffold_219:46345-50569	+	1270	hypothetical protein													
X3_006769	scaffold_219:50836-51853	+	307	hypothetical protein													
X3_006770	scaffold_219:52518-54577	-	619	hypothetical protein													
X3_006771	scaffold_219:55353-55956	+	181	hypothetical protein		ENOG41											
X3_006772	scaffold_219:57990-58681	+	111	hypothetical protein													
X3_006773	scaffold_219:59554-61320	+	570	hypothetical protein		ENOG41											
X3_006875	scaffold_220:12486-13611	-	374	hypothetical protein		ENOG41											
X3_006876	scaffold_220:14456-15773	+	380	hypothetical protein		ENOG41											
X3_006877	scaffold_220:31747-34002	+	697	hypothetical protein													
X3_006878	scaffold_220:37394-38030	-	211	hypothetical protein													
X3_006879	scaffold_220:39185-44835	+	1305	hypothetical protein		ENOG41											
X3_006880	scaffold_220:45286-48673	-	1054	hypothetical protein		ENOG41											
X3_006881	scaffold_220:49860-51269	-	396	hypothetical protein													
X3_006882	scaffold_220:51744-52670	-	289	hypothetical protein		ENOG41											
X3_006883	scaffold_220:56100-59082	-	899	hypothetical protein		ENOG41											
X3_006884	scaffold_222:623-3115	-	793	hypothetical protein		ENOG41											
X3_006885	scaffold_222:5625-6983	-	353	hypothetical protein		ENOG41											
X3_006886	scaffold_222:7301-8920	-	457	hypothetical protein													
X3_006887	scaffold_222:9902-10981	-	286	hypothetical protein		ENOG41											
X3_006888	scaffold_222:12251-13629	+	363	hypothetical protein		ENOG41											
X3_006889	scaffold_222:13884-14796	-	303	hypothetical protein													
X3_006890	scaffold_222:16100-17708	+	535	hypothetical protein													
X3_006891	scaffold_222:19136-21038	+	527	hypothetical protein		ENOG41											
X3_006892	scaffold_222:45865-47204	-	311	hypothetical protein													
X3_006893	scaffold_222:48514-49921	-	468	hypothetical protein		ENOG41											
X3_006894	scaffold_222:50945-54860	-	1249	hypothetical protein		ENOG41											
X3_006895	scaffold_222:56263-57496	+	352	hypothetical protein		ENOG41											
X3_006896	scaffold_222:58001-59755	+	506	hypothetical protein		ENOG41											
X3_006897	scaffold_223:290-815	+	174	hypothetical protein													
X3_006898	scaffold_223:1187-2151	-	280	hypothetical protein		ENOG41											
X3_006899	scaffold_223:2353-4299	-	534	hypothetical protein													
X3_006900	scaffold_223:4579-5960	-	433	hypothetical protein													
X3_006901	scaffold_223:6340-8041	+	566	hypothetical protein		ENOG41											
X3_006902	scaffold_223:8257-9535	+	425	hypothetical protein		ENOG41											
X3_006903	scaffold_223:9642-10979	-	366	hypothetical protein													
X3_006904	scaffold_223:11214-14669	+	1048	hypothetical protein													
X3_006905	scaffold_223:14725-16236	-	486	hypothetical protein		ENOG41											
X3_006906	scaffold_223:16310-18355	+	642	hypothetical protein		ENOG41											
X3_006907	scaffold_223:18478-20230	-	563	hypothetical protein													
X3_006908	scaffold_223:20555-21191	+	211	hypothetical protein													
X3_006909	scaffold_223:21315-25628	+	1399	hypothetical protein		ENOG41											
X3_006910	scaffold_223:25695-28518	-	878	hypothetical protein		ENOG41											
X3_006911	scaffold_223:29317-29761	-	147	hypothetical protein		ENOG41											
X3_006912	scaffold_223:29852-32975	-	1040	hypothetical protein													
X3_006913	scaffold_223:33019-34471	-	483	hypothetical protein													
X3_006914	scaffold_223:34515-35151	+	211	hypothetical protein													
X3_006915	scaffold_223:35184-36149	-	302	hypothetical protein		ENOG41											
X3_006916	scaffold_223:36171-36774	-	200	hypothetical protein		ENOG41											
X3_006917	scaffold_223:37915-40183	+	685	hypothetical protein													
X3_006918	scaffold_223:40324-42753	-	776	hypothetical protein													
X3_006919	scaffold_223:42848-44876	-	647	hypothetical protein													
X3_006920	scaffold_223:44902-48200	-	1025	hypothetical protein													
X3_006921	scaffold_223:48247-49381	-	377	hypothetical protein		ENOG41											
X3_006922	scaffold_223:49409-50216	+	268	hypothetical protein		ENOG41											
X3_006923	scaffold_223:50453-51788	+	444	hypothetical protein													
X3_006924	scaffold_223:51833-57092	-	1672	hypothetical protein													
X3_006925	scaffold_223:57207-57984	+	258	hypothetical protein		ENOG41											
X3_006926	scaffold_223:57997-59288	-	416	hypothetical protein		ENOG41											
X3_006927	scaffold_223:59309-59846	-	178	hypothetical protein													
X3_006928	scaffold_224:320-992	-	197	hypothetical protein													
X3_006929	scaffold_224:1359-2049	-	229	hypothetical protein													
X3_006930	scaffold_224:2077-3205	+	375	hypothetical protein													
X3_006931	scaffold_224:3294-4845	+	480	hypothetical protein		ENOG41											
X3_006932	scaffold_224:4852-11341	-	2080	hypothetical protein													
X3_006933	scaffold_224:11676-18769	+	2278	hypothetical protein													
X3_006934	scaffold_224:19168-20521	-	450	hypothetical protein		ENOG41											
X3_006935	scaffold_224:20609-22860	+	707	hypothetical protein													
X3_006936	scaffold_224:22872-24207	-	428	hypothetical protein		ENOG41											
X3_006937	scaffold_224:24245-28208	-	1250	hypothetical protein													
X3_006938	scaffold_224:28353-29304	-	316	hypothetical protein		ENOG41											
X3_006939	scaffold_224:29517-30729	+	403	hypothetical protein													
X3_006940	scaffold_224:30788-31721	-	310	hypothetical protein													
X3_006941	scaffold_224:31884-33096	-	403	hypothetical protein		ENOG41											
X3_006942	scaffold_224:33184-39971	-	2180	hypothetical protein													
X3_006943	scaffold_224:39994-49167	-	2900	hypothetical protein													
X3_006944	scaffold_224:49198-49606	+	135	hypothetical protein		ENOG41											
X3_006945	scaffold_224:49626-50139	-	170	hypothetical protein		ENOG41											
X3_006946	scaffold_224:50299-54628	-	1397	hypothetical protein													
X3_006947	scaffold_224:54749-56718	+	633	hypothetical protein		ENOG41											
X3_006948	scaffold_225:1162-2180	+	338	hypothetical protein													
X3_006949	scaffold_225:2278-6716	+	1357	hypothetical protein													
X3_006950	scaffold_225:6757-8230	-	490	hypothetical protein													
X3_006951	scaffold_225:8348-9143	-	264	hypothetical protein		ENOG41											
X3_006952	scaffold_225:9329-10376	+	348	hypothetical protein		ENOG41											
X3_006953	scaffold_225:10448-11222	-	257	hypothetical protein													
X3_006954	scaffold_225:11429-13223	+	597	hypothetical protein													
X3_006955	scaffold_225:13285-14164	+	292	hypothetical protein													
X3_006956	scaffold_225:14183-14960	+	258	hypothetical protein		ENOG41											
X3_006957	scaffold_225:14980-16436	+	463	hypothetical protein		ENOG41											
X3_006958	scaffold_225:16466-16964	-	165	hypothetical protein													
X3_006959	scaffold_225:17187-17881	+	212	hypothetical protein		ENOG41											
X3_006960	scaffold_225:17923-19486	-	520	hypothetical protein													
X3_006961	scaffold_225:19598-20813	+	404	hypothetical protein		ENOG41											
X3_006962	scaffold_225:20911-24089	+	1042	hypothetical protein													
X3_006963	scaffold_225:24131-24725	-	197	hypothetical protein													
X3_006964	scaffold_225:24801-25795	+	317	hypothetical protein		ENOG41											
X3_006965	scaffold_225:25858-30028	+	1161	hypothetical protein													
X3_006966	scaffold_225:30047-33015	-	969	hypothetical protein													
X3_006967	scaffold_225:33164-36739	-	1151	hypothetical protein													
X3_006968	scaffold_225:36938-40118	-	1042	hypothetical protein		ENOG41											
X3_006969	scaffold_225:40324-41587	-	403	hypothetical protein													
X3_006970	scaffold_225:41799-45645	+	1281	hypothetical protein													
X3_006971	scaffold_225:45670-47420	-	565	hypothetical protein													
X3_006972	scaffold_225:47570-48941	+	456	hypothetical protein													
X3_006973	scaffold_225:48945-50844	-	632	hypothetical protein													
X3_006974	scaffold_225:51056-55056	-	1280	hypothetical protein		ENOG41											
X3_006975	scaffold_225:55117-55765	-	215	hypothetical protein		ENOG41											
X3_006976	scaffold_225:55850-57053	-	400	hypothetical protein		ENOG41											
X3_006977	scaffold_225:57137-57947	-	269	hypothetical protein													
X3_006978	scaffold_225:58033-58765	+	243	hypothetical protein		ENOG41											
X3_006979	scaffold_225:58843-59131	+	96	hypothetical protein		ENOG41											
X3_006980	scaffold_226:2475-3630	-	385	hypothetical protein													
X3_006981	scaffold_226:3923-4790	+	288	hypothetical protein		ENOG41											
X3_006982	scaffold_226:5076-6051	+	324	hypothetical protein													
X3_006983	scaffold_226:6137-7480	+	399	hypothetical protein													
X3_006984	scaffold_226:7605-8955	-	449	hypothetical protein		ENOG41											
X3_006985	scaffold_226:9035-10106	+	356	hypothetical protein													
X3_006986	scaffold_226:10267-11877	+	441	hypothetical protein													
X3_006987	scaffold_226:12071-12935	-	287	hypothetical protein													
X3_006988	scaffold_226:13097-14186	+	362	hypothetical protein													
X3_006989	scaffold_226:14196-16131	-	593	hypothetical protein													
X3_006990	scaffold_226:16286-22248	-	1787	hypothetical protein		ENOG41											
X3_006991	scaffold_226:22278-23286	+	335	hypothetical protein													
X3_006992	scaffold_226:23300-27128	+	1237	hypothetical protein													
X3_006993	scaffold_226:27199-27538	+	112	hypothetical protein													
X3_006994	scaffold_226:27541-28087	-	181	hypothetical protein													
X3_006995	scaffold_226:28237-29162	-	289	hypothetical protein		ENOG41											
X3_006996	scaffold_226:29302-30802	+	499	hypothetical protein													
X3_006997	scaffold_226:30898-32326	-	475	hypothetical protein													
X3_006998	scaffold_226:32354-33749	-	464	hypothetical protein		ENOG41											
X3_006999	scaffold_226:33785-37280	+	1068	hypothetical protein													
X3_007000	scaffold_226:37426-39364	-	614	hypothetical protein													
X3_007001	scaffold_226:39460-40618	+	385	hypothetical protein													
X3_007002	scaffold_226:40653-42210	+	518	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial													
X3_007003	scaffold_226:42702-44664	+	653	hypothetical protein													
X3_007004	scaffold_226:44830-46606	+	557	hypothetical protein		ENOG41											
X3_007005	scaffold_226:46814-48836	-	673	hypothetical protein													
X3_007006	scaffold_226:48875-49658	-	260	hypothetical protein													
X3_007007	scaffold_226:49835-57914	+	2547	hypothetical protein													
X3_007008	scaffold_227:16284-16813	+	133	hypothetical protein													
X3_007009	scaffold_227:16849-18341	+	458	hypothetical protein													
X3_007010	scaffold_227:18612-19850	-	367	ribosomal RNA processing protein													
X3_007011	scaffold_227:22437-23502	+	354	hypothetical protein													
X3_007012	scaffold_227:24058-26998	+	979	hypothetical protein		ENOG41											
X3_007013	scaffold_227:28003-31063	+	980	hypothetical protein		ENOG41											
X3_007014	scaffold_228:24009-28164	-	1293	hypothetical protein		ENOG41											
X3_007015	scaffold_228:30634-31564	+	309	hypothetical protein		ENOG41											
X3_007016	scaffold_228:32759-33858	+	327	hypothetical protein		ENOG41											
X3_007017	scaffold_228:35258-36530	-	400	hypothetical protein													
X3_007018	scaffold_228:36836-38393	+	518	hypothetical protein													
X3_007019	scaffold_228:39109-40552	-	462	hypothetical protein		ENOG41											
X3_007020	scaffold_228:41981-46566	+	1336	hypothetical protein													
X3_007021	scaffold_228:47815-50140	+	774	hypothetical protein		ENOG41											
X3_007022	scaffold_229:28175-29210	+	219	hypothetical protein		ENOG41											
X3_007023	scaffold_229:29878-32119	-	555	hypothetical protein		ENOG41											
X3_007141	scaffold_230:1456-5017	+	1047	hypothetical protein													
X3_007142	scaffold_230:5117-6594	-	475	hypothetical protein													
X3_007143	scaffold_230:6665-7091	-	141	hypothetical protein		ENOG41											
X3_007144	scaffold_230:7308-8223	-	304	hypothetical protein													
X3_007145	scaffold_230:8246-9200	-	317	hypothetical protein													
X3_007146	scaffold_230:9213-10734	-	506	hypothetical protein													
X3_007147	scaffold_230:11116-12361	+	414	hypothetical protein													
X3_007148	scaffold_230:12462-13662	+	366	hypothetical protein													
X3_007149	scaffold_230:14268-15549	-	426	hypothetical protein													
X3_007150	scaffold_230:15679-16850	-	348	hypothetical protein		ENOG41											
X3_007151	scaffold_230:16902-17379	-	158	hypothetical protein		ENOG41											
X3_007152	scaffold_230:17476-17968	+	163	hypothetical protein		ENOG41											
X3_007153	scaffold_230:18034-18328	-	97	hypothetical protein													
X3_007154	scaffold_230:18383-18776	+	130	hypothetical protein													
X3_007155	scaffold_230:18936-20408	-	447	hypothetical protein													
X3_007156	scaffold_230:20797-21013	+	71	hypothetical protein													
X3_007157	scaffold_230:21052-22411	-	452	hypothetical protein		ENOG41											
X3_007158	scaffold_230:22520-23249	-	242	hypothetical protein													
X3_007159	scaffold_230:23366-23837	+	156	hypothetical protein													
X3_007160	scaffold_230:24790-25357	-	188	hypothetical protein													
X3_007161	scaffold_230:25384-26209	-	274	hypothetical protein													
X3_007162	scaffold_230:26294-26840	+	181	hypothetical protein													
X3_007163	scaffold_230:27207-27810	+	200	hypothetical protein		ENOG41											
X3_007164	scaffold_230:27832-28705	-	290	hypothetical protein		ENOG41											
X3_007165	scaffold_230:28730-31004	-	734	hypothetical protein													
X3_007166	scaffold_230:31085-31355	-	89	hypothetical protein													
X3_007167	scaffold_230:31608-32226	-	177	hypothetical protein		ENOG41											
X3_007168	scaffold_230:32316-33054	-	245	hypothetical protein		ENOG41											
X3_007169	scaffold_230:33071-35382	-	674	hypothetical protein													
X3_007170	scaffold_230:35466-36874	+	453	hypothetical protein													
X3_007171	scaffold_230:36887-41393	-	1474	hypothetical protein													
X3_007172	scaffold_230:41548-42130	+	193	hypothetical protein		ENOG41											
X3_007173	scaffold_230:42219-43296	+	358	hypothetical protein													
X3_007174	scaffold_230:43330-44308	+	325	hypothetical protein		ENOG41											
X3_007175	scaffold_230:44438-45405	-	300	hypothetical protein		ENOG41											
X3_007176	scaffold_230:45512-49813	-	1413	hypothetical protein													
X3_007177	scaffold_230:49844-50738	+	297	hypothetical protein													
X3_007178	scaffold_230:51070-54026	-	933	hypothetical protein													
X3_007179	scaffold_230:54218-55436	-	405	hypothetical protein													
X3_007180	scaffold_230:55687-56479	-	263	hypothetical protein													
X3_007181	scaffold_231:576-914	-	113	hypothetical protein													
X3_007182	scaffold_231:1269-2064	+	264	hypothetical protein		ENOG41											
X3_007183	scaffold_231:2078-3521	+	480	hypothetical protein		ENOG41											
X3_007184	scaffold_231:3557-6270	+	863	hypothetical protein													
X3_007185	scaffold_231:6651-7860	-	402	hypothetical protein													
X3_007186	scaffold_231:8178-8403	+	74	hypothetical protein													
X3_007187	scaffold_231:8449-9913	-	487	hypothetical protein													
X3_007188	scaffold_231:9979-12073	-	697	hypothetical protein													
X3_007189	scaffold_231:12242-13196	-	317	hypothetical protein													
X3_007190	scaffold_231:13396-18024	-	1406	hypothetical protein		ENOG41											
X3_007191	scaffold_231:18203-19643	+	479	hypothetical protein													
X3_007192	scaffold_231:19659-20130	+	156	hypothetical protein		ENOG41											
X3_007193	scaffold_231:20184-21351	+	388	hypothetical protein													
X3_007194	scaffold_231:21398-22232	+	277	hypothetical protein		ENOG41											
X3_007195	scaffold_231:22349-23741	+	463	hypothetical protein		ENOG41											
X3_007196	scaffold_231:23750-24671	-	306	hypothetical protein													
X3_007197	scaffold_231:24688-25468	-	259	hypothetical protein		ENOG41											
X3_007198	scaffold_231:25490-26291	-	266	hypothetical protein													
X3_007199	scaffold_231:26353-27571	-	405	hypothetical protein		ENOG41											
X3_007200	scaffold_231:27660-29798	+	673	hypothetical protein													
X3_007201	scaffold_231:29813-31312	-	472	hypothetical protein													
X3_007202	scaffold_231:31472-32438	+	321	hypothetical protein		ENOG41											
X3_007203	scaffold_231:32473-33673	-	399	hypothetical protein													
X3_007204	scaffold_231:33887-35228	-	446	hypothetical protein													
X3_007205	scaffold_231:35265-40698	+	1637	hypothetical protein		ENOG41											
X3_007206	scaffold_231:40717-41884	-	388	hypothetical protein													
X3_007207	scaffold_231:42019-43873	-	599	hypothetical protein		ENOG41											
X3_007208	scaffold_231:44101-45202	+	366	hypothetical protein		ENOG41											
X3_007209	scaffold_231:45435-47115	+	559	hypothetical protein		ENOG41											
X3_007210	scaffold_231:47176-50071	-	945	hypothetical protein		ENOG41											
X3_007211	scaffold_231:50173-52392	+	707	hypothetical protein													
X3_007212	scaffold_231:52490-56602	-	1273	hypothetical protein													
X3_007213	scaffold_232:49429-50191	+	253	hypothetical protein		ENOG41											
X3_007214	scaffold_233:1899-4016	+	673	hypothetical protein		ENOG41											
X3_007215	scaffold_233:6331-10543	-	1367	hypothetical protein		ENOG41											
X3_007216	scaffold_233:11932-14571	+	761	hypothetical protein		ENOG41											
X3_007217	scaffold_233:15839-17684	-	544	hypothetical protein		ENOG41											
X3_007218	scaffold_233:18676-19488	+	252	hypothetical protein		ENOG41											
X3_007219	scaffold_233:21820-22687	-	251	hypothetical protein													
X3_007220	scaffold_233:25178-27227	+	665	hypothetical protein		ENOG41											
X3_007221	scaffold_233:29208-29909	-	195	hypothetical protein													
X3_007222	scaffold_233:32542-33542	+	273	hypothetical protein		ENOG41											
X3_007223	scaffold_233:34835-36115	-	155	hypothetical protein		ENOG41											
X3_007224	scaffold_233:36900-38746	+	405	hypothetical protein		ENOG41											
X3_007225	scaffold_233:40217-41950	+	481	hypothetical protein		ENOG41											
X3_007226	scaffold_233:45584-47298	+	482	hypothetical protein													
X3_007227	scaffold_233:48120-49586	+	451	hypothetical protein													
X3_007228	scaffold_234:5892-7664	-	571	hypothetical protein		ENOG41											
X3_007229	scaffold_234:8935-11191	-	685	hypothetical protein													
X3_007230	scaffold_234:13295-17188	-	1205	hypothetical protein													
X3_007231	scaffold_234:17924-19251	-	339	hypothetical protein													
X3_007232	scaffold_234:22642-25174	+	722	hypothetical protein		ENOG41											
X3_007233	scaffold_234:27062-29701	+	807	hypothetical protein													
X3_007234	scaffold_234:30737-34662	-	820	hypothetical protein													
X3_007235	scaffold_234:35114-38587	-	874	hypothetical protein		ENOG41											
X3_007236	scaffold_234:39359-40163	+	267	hypothetical protein													
X3_007237	scaffold_234:40396-41032	-	211	hypothetical protein		ENOG41											
X3_007238	scaffold_234:41402-42851	+	412	hypothetical protein		ENOG41											
X3_007239	scaffold_234:48664-54422	+	1372	hypothetical protein		ENOG41											
X3_007240	scaffold_235:5462-9121	+	1151	hypothetical protein		ENOG41											
X3_007241	scaffold_235:9998-11609	-	536	hypothetical protein		ENOG41											
X3_007242	scaffold_235:12340-13453	+	351	hypothetical protein		ENOG41											
X3_007243	scaffold_235:14622-15950	-	345	hypothetical protein													
X3_007244	scaffold_235:18768-21081	+	770	hypothetical protein													
X3_007245	scaffold_235:22161-23414	-	321	hypothetical protein													
X3_007246	scaffold_235:24513-25461	+	315	hypothetical protein													
X3_007247	scaffold_235:26508-27306	-	265	hypothetical protein													
X3_007248	scaffold_235:30100-31957	+	618	hypothetical protein		ENOG41											
X3_007249	scaffold_235:32250-33670	-	434	hypothetical protein		ENOG41											
X3_007250	scaffold_235:34740-36373	+	455	hypothetical protein		ENOG41											
X3_007251	scaffold_235:36848-41058	-	660	hypothetical protein		ENOG41											
X3_007252	scaffold_235:42149-43469	-	422	hypothetical protein		ENOG41											
X3_007253	scaffold_235:45415-45871	+	132	hypothetical protein		ENOG41											
X3_007254	scaffold_235:46074-48651	-	651	hypothetical protein		ENOG41											
X3_007255	scaffold_235:49427-50818	+	419	hypothetical protein													
X3_007256	scaffold_235:52169-54186	+	564	hypothetical protein		ENOG41											
X3_007257	scaffold_236:753-4802	-	979	hypothetical protein		ENOG41											
X3_007258	scaffold_236:5200-7105	+	547	hypothetical protein		ENOG41											
X3_007259	scaffold_236:7441-9727	-	626	hypothetical protein		ENOG41											
X3_007260	scaffold_236:10432-14671	+	1260	hypothetical protein													
X3_007261	scaffold_236:15828-17272	+	448	hypothetical protein		ENOG41											
X3_007262	scaffold_236:18796-19759	-	320	hypothetical protein													
X3_007263	scaffold_236:20772-21024	-	83	hypothetical protein													
X3_007264	scaffold_236:21399-24545	-	723	hypothetical protein		ENOG41											
X3_007265	scaffold_236:29220-29910	-	180	hypothetical protein													
X3_007266	scaffold_236:33354-34538	-	363	hypothetical protein													
X3_007267	scaffold_236:35872-39149	-	1059	hypothetical protein		ENOG41											
X3_007268	scaffold_236:42347-42890	+	180	hypothetical protein													
X3_007269	scaffold_236:43199-46715	-	1171	hypothetical protein		ENOG41											
X3_007270	scaffold_236:47646-50217	-	788	hypothetical protein													
X3_007271	scaffold_236:51013-52292	+	356	hypothetical protein		ENOG41											
X3_007272	scaffold_237:1990-5095	+	966	hypothetical protein													
X3_007273	scaffold_237:5108-6017	-	302	hypothetical protein		ENOG41											
X3_007274	scaffold_237:6228-6879	-	216	hypothetical protein		ENOG41											
X3_007275	scaffold_237:7088-17170	+	3091	hypothetical protein													
X3_007276	scaffold_237:17209-17953	+	247	hypothetical protein													
X3_007277	scaffold_237:18054-19422	+	398	hypothetical protein		ENOG41											
X3_007278	scaffold_237:19457-20234	+	258	hypothetical protein													
X3_007279	scaffold_237:20329-24889	+	1174	hypothetical protein		ENOG41											
X3_007280	scaffold_237:25088-26754	+	520	hypothetical protein													
X3_007281	scaffold_237:29128-31142	+	651	hypothetical protein													
X3_007282	scaffold_237:31352-31949	-	198	hypothetical protein													
X3_007283	scaffold_237:31975-43241	+	3064	hypothetical protein		ENOG41											
X3_007284	scaffold_237:43273-46776	-	1097	hypothetical protein													
X3_007285	scaffold_237:47153-48335	+	362	hypothetical protein													
X3_007286	scaffold_237:48675-49578	-	300	hypothetical protein		ENOG41											
X3_007287	scaffold_237:49668-53072	+	996	hypothetical protein		ENOG41											
X3_007288	scaffold_237:53205-53670	-	154	hypothetical protein		ENOG41											
X3_007289	scaffold_238:268-1688	-	455	hypothetical protein		ENOG41											
X3_007290	scaffold_238:2102-3892	+	579	hypothetical protein													
X3_007291	scaffold_238:4024-5515	-	496	hypothetical protein													
X3_007292	scaffold_238:5569-5812	+	80	hypothetical protein		ENOG41											
X3_007293	scaffold_238:5853-7918	+	601	hypothetical protein		ENOG41											
X3_007294	scaffold_238:8819-9842	+	340	hypothetical protein													
X3_007295	scaffold_238:9900-11045	+	359	hypothetical protein													
X3_007296	scaffold_238:11178-11610	+	143	hypothetical protein													
X3_007297	scaffold_238:11735-12617	+	293	hypothetical protein		ENOG41											
X3_007298	scaffold_238:13085-14438	+	450	hypothetical protein													
X3_007299	scaffold_238:14467-14983	+	171	hypothetical protein													
X3_007300	scaffold_238:15107-15950	-	280	hypothetical protein		ENOG41											
X3_007301	scaffold_238:16059-17019	-	319	hypothetical protein													
X3_007302	scaffold_238:17168-18314	+	361	hypothetical protein		ENOG41											
X3_007303	scaffold_238:18370-18955	-	194	hypothetical protein													
X3_007304	scaffold_238:19117-19777	+	219	hypothetical protein		ENOG41											
X3_007305	scaffold_238:19867-21046	+	392	hypothetical protein													
X3_007306	scaffold_238:21234-23208	+	617	hypothetical protein													
X3_007307	scaffold_238:23299-23581	+	93	hypothetical protein													
X3_007308	scaffold_238:23680-24808	+	375	hypothetical protein													
X3_007309	scaffold_238:24818-29141	-	1291	hypothetical protein		ENOG41											
X3_007310	scaffold_238:29277-32493	+	1035	hypothetical protein													
X3_007311	scaffold_238:32787-33702	+	304	hypothetical protein		ENOG41											
X3_007312	scaffold_238:33764-36818	+	998	hypothetical protein		ENOG41											
X3_007313	scaffold_238:36960-39123	-	674	hypothetical protein		ENOG41											
X3_007314	scaffold_238:39162-40317	-	384	hypothetical protein													
X3_007317	scaffold_238:46377-47066	-	206	hypothetical protein		ENOG41											
X3_007318	scaffold_238:47097-52597	+	1513	hypothetical protein													
X3_007319	scaffold_239:21276-21849	+	173	hypothetical protein		ENOG41											
X3_007320	scaffold_239:22143-23137	-	257	ribosomal 40S subunit protein S1B													
X3_007321	scaffold_239:23907-26169	-	567	hypothetical protein		ENOG41											
X3_007322	scaffold_239:26428-27025	+	132	hypothetical protein		ENOG41											
X3_007323	scaffold_239:27221-28149	-	245	Uracil phosphoribosyltransferase, synthesizes UMP from uracil													
X3_007324	scaffold_239:28688-31649	+	970	hypothetical protein		ENOG41											
X3_007325	scaffold_239:32347-33169	+	209	hypothetical protein													
X3_007326	scaffold_239:33910-39207	+	1102	hypothetical protein													
X3_007327	scaffold_239:39292-40106	-	205	hypothetical protein													
X3_007460	scaffold_240:301-4964	+	1490	hypothetical protein													
X3_007461	scaffold_240:5008-11109	-	1840	hypothetical protein		ENOG41											
X3_007462	scaffold_240:11185-11956	+	256	hypothetical protein		ENOG41											
X3_007463	scaffold_240:12084-12883	-	239	hypothetical protein		ENOG41											
X3_007464	scaffold_240:12966-14279	+	375	hypothetical protein		ENOG41											
X3_007465	scaffold_240:18554-21381	-	875	hypothetical protein		ENOG41											
X3_007466	scaffold_240:21533-22067	-	177	hypothetical protein		ENOG41											
X3_007467	scaffold_240:22265-25678	+	847	hypothetical protein													
X3_007468	scaffold_240:25721-26984	-	359	hypothetical protein													
X3_007469	scaffold_240:27021-30552	+	1044	hypothetical protein													
X3_007470	scaffold_240:31012-31929	-	267	hypothetical protein		ENOG41											
X3_007471	scaffold_240:32053-35521	-	1002	hypothetical protein		ENOG41											
X3_007472	scaffold_240:35883-36561	+	205	hypothetical protein		ENOG41											
X3_007473	scaffold_240:36778-37052	-	74	hypothetical protein													
X3_007474	scaffold_240:37161-44031	+	1872	hypothetical protein													
X3_007475	scaffold_240:44183-47261	-	1006	hypothetical protein		ENOG41											
X3_007476	scaffold_240:48108-49113	+	334	hypothetical protein													
X3_007477	scaffold_240:49137-52312	-	925	hypothetical protein													
X3_007478	scaffold_240:52484-53024	+	179	hypothetical protein													
X3_007479	scaffold_241:25389-25988	-	124	hypothetical protein													
X3_007480	scaffold_241:33599-34937	+	376	hypothetical protein													
X3_007481	scaffold_241:41131-42711	-	508	hypothetical protein		ENOG41											
X3_007482	scaffold_241:43579-44350	-	256	hypothetical protein													
X3_007483	scaffold_241:44900-46712	+	544	hypothetical protein		ENOG41											
X3_007484	scaffold_241:47470-48399	+	286	hypothetical protein													
X3_007485	scaffold_241:49106-49874	-	255	hypothetical protein													
X3_007486	scaffold_242:6183-7665	+	493	hypothetical protein													
X3_007487	scaffold_242:7738-9124	+	461	hypothetical protein													
X3_007488	scaffold_242:9155-12991	+	1205	hypothetical protein													
X3_007489	scaffold_242:13021-15249	+	708	hypothetical protein													
X3_007490	scaffold_242:15288-15819	-	176	hypothetical protein													
X3_007491	scaffold_242:15858-20943	+	1495	hypothetical protein													
