GeneID	scaffold:start-end	strand	length	description	Ortho Group	EggNog	BUSCO	Secreted	TransMembrane	Protease family	CAZyme family	Transcription factor	InterPro Domains	PFAM Domains	GO terms	SecMet Cluster	SMCOG
X8_003412	scaffold_178:57865-59452	+	528	hypothetical protein													
X8_003413	scaffold_178:59801-60911	-	369	hypothetical protein													
X8_003414	scaffold_178:60991-61999	-	335	hypothetical protein													
X8_003415	scaffold_178:62354-62711	+	118	hypothetical protein		ENOG41											
X8_003416	scaffold_178:62917-63826	-	302	hypothetical protein		ENOG41											
X8_003417	scaffold_178:63956-64892	-	311	hypothetical protein		ENOG41											
X8_003418	scaffold_178:64978-67297	+	772	hypothetical protein													
X8_003419	scaffold_178:67362-68082	-	217	hypothetical protein		ENOG41											
X8_003420	scaffold_179:31-1513	+	493	hypothetical protein													
X8_003421	scaffold_179:1544-3492	+	610	hypothetical protein													
X8_003422	scaffold_179:3585-4899	+	437	hypothetical protein													
X8_003423	scaffold_179:4951-6157	+	401	hypothetical protein													
X8_003424	scaffold_179:6217-6643	+	141	hypothetical protein													
X8_003425	scaffold_179:6683-7343	+	219	hypothetical protein													
X8_003426	scaffold_179:7414-8485	+	356	hypothetical protein													
X8_003427	scaffold_179:8517-10809	-	726	hypothetical protein													
X8_003428	scaffold_179:10837-13836	-	947	hypothetical protein													
X8_003429	scaffold_179:14050-16375	+	740	hypothetical protein													
X8_003430	scaffold_179:16399-21361	+	1500	hypothetical protein													
X8_003431	scaffold_179:21442-21844	+	133	hypothetical protein													
X8_003432	scaffold_179:21963-25254	+	1001	hypothetical protein													
X8_003433	scaffold_179:25390-27643	+	750	hypothetical protein													
X8_003434	scaffold_179:28032-28815	-	260	hypothetical protein													
X8_003435	scaffold_179:28874-33499	-	1501	hypothetical protein													
X8_003436	scaffold_179:33761-35540	+	592	hypothetical protein													
X8_003437	scaffold_179:35613-39243	+	1164	hypothetical protein		ENOG41											
X8_003438	scaffold_179:39336-40458	+	373	hypothetical protein													
X8_003439	scaffold_179:40724-41756	-	343	hypothetical protein													
X8_003440	scaffold_179:42131-44168	+	678	hypothetical protein		ENOG41											
X8_003441	scaffold_179:44323-45094	-	256	hypothetical protein													
X8_003442	scaffold_179:45160-51059	+	1788	hypothetical protein													
X8_003443	scaffold_179:51112-56245	+	1563	hypothetical protein		ENOG41											
X8_003444	scaffold_179:56369-56573	+	67	hypothetical protein													
X8_003445	scaffold_179:56598-61062	+	1386	hypothetical protein													
X8_003446	scaffold_179:61083-61818	+	244	hypothetical protein													
X8_003447	scaffold_179:61831-65157	+	1032	hypothetical protein													
X8_003448	scaffold_179:65305-66724	+	472	hypothetical protein		ENOG41											
X8_003449	scaffold_179:67079-67793	+	237	hypothetical protein		ENOG41											
X8_003622	scaffold_180:51403-52831	-	475	hypothetical protein													
X8_003627	scaffold_181:6965-8574	+	318	hypothetical protein													
X8_003628	scaffold_181:10629-11705	+	280	hypothetical protein													
X8_003629	scaffold_181:20131-22202	-	568	hypothetical protein													
X8_003630	scaffold_181:25521-26575	+	164	hypothetical protein													
X8_003631	scaffold_181:48578-49469	-	296	hypothetical protein													
X8_003632	scaffold_181:50431-51427	+	331	hypothetical protein		ENOG41											
X8_003633	scaffold_181:52144-53145	+	279	hypothetical protein		ENOG41											
X8_003634	scaffold_181:54340-55402	+	337	hypothetical protein													
X8_003635	scaffold_181:58154-63708	-	662	hypothetical protein		ENOG41											
X8_003636	scaffold_182:27237-29692	+	792	hypothetical protein		ENOG41											
X8_003637	scaffold_182:30165-30787	-	189	hypothetical protein													
X8_003638	scaffold_182:30853-31881	+	303	hypothetical protein													
X8_003639	scaffold_182:33768-34760	-	311	hypothetical protein		ENOG41											
X8_003640	scaffold_182:35392-36654	-	384	hypothetical protein													
X8_003641	scaffold_182:44205-46965	+	919	hypothetical protein		ENOG41											
X8_003642	scaffold_183:3065-3494	+	142	hypothetical protein													
X8_003643	scaffold_183:3719-4682	+	320	hypothetical protein													
X8_003644	scaffold_183:4697-4967	+	89	hypothetical protein													
X8_003645	scaffold_183:5082-6792	-	569	hypothetical protein													
X8_003646	scaffold_183:6810-7512	-	233	hypothetical protein		ENOG41											
X8_003647	scaffold_183:7678-10100	+	785	hypothetical protein													
X8_003648	scaffold_183:10158-12129	-	634	hypothetical protein													
X8_003649	scaffold_183:12240-13305	-	354	hypothetical protein													
X8_003650	scaffold_183:13338-14739	-	466	hypothetical protein													
X8_003651	scaffold_183:14779-16886	+	686	hypothetical protein													
X8_003652	scaffold_183:16964-17417	-	150	hypothetical protein													
X8_003653	scaffold_183:17462-18857	-	464	hypothetical protein													
X8_003654	scaffold_183:19023-20851	-	587	hypothetical protein													
X8_003655	scaffold_183:20918-22056	+	350	hypothetical protein		ENOG41											
X8_003656	scaffold_183:22120-23110	+	329	hypothetical protein		ENOG41											
X8_003657	scaffold_183:23131-24646	-	504	hypothetical protein													
X8_003658	scaffold_183:24702-25908	+	401	hypothetical protein		ENOG41											
X8_003659	scaffold_183:25945-27268	-	440	hypothetical protein													
X8_003660	scaffold_183:27349-34053	-	2115	hypothetical protein		ENOG41											
X8_003661	scaffold_183:34231-35182	-	316	hypothetical protein													
X8_003662	scaffold_183:35286-35712	-	141	hypothetical protein		ENOG41											
X8_003663	scaffold_183:35971-37428	+	448	hypothetical protein													
X8_003664	scaffold_183:37432-39985	-	771	hypothetical protein													
X8_003665	scaffold_183:40055-40700	-	202	hypothetical protein													
X8_003666	scaffold_183:41017-44231	-	1050	hypothetical protein													
X8_003667	scaffold_183:44459-45425	+	321	hypothetical protein		ENOG41											
X8_003668	scaffold_183:45977-48973	-	954	hypothetical protein		ENOG41											
X8_003669	scaffold_183:49142-53846	-	1449	hypothetical protein													
X8_003670	scaffold_183:53928-54984	+	351	hypothetical protein		ENOG41											
X8_003671	scaffold_183:55006-56393	-	445	hypothetical protein													
X8_003672	scaffold_183:56431-56974	-	180	hypothetical protein		ENOG41											
X8_003673	scaffold_183:57157-57415	-	85	hypothetical protein		ENOG41											
X8_003674	scaffold_183:57809-58523	+	237	hypothetical protein													
X8_003675	scaffold_183:58559-59501	+	313	hypothetical protein													
X8_003676	scaffold_183:59514-61704	+	729	hypothetical protein													
X8_003677	scaffold_183:61986-62904	-	305	hypothetical protein		ENOG41											
X8_003678	scaffold_184:820-3379	-	775	Elongation factor G, mitochondrial													
X8_003679	scaffold_184:5739-8081	+	614	hypothetical protein		ENOG41											
X8_003680	scaffold_184:10510-14296	-	1197	hypothetical protein		ENOG41											
X8_003681	scaffold_184:14929-25332	-	2241	hypothetical protein													
X8_003682	scaffold_184:25689-27440	-	529	hypothetical protein													
X8_003683	scaffold_184:46098-46383	+	94	hypothetical protein													
X8_003684	scaffold_184:49001-49726	-	218	hypothetical protein													
X8_003685	scaffold_185:17-1034	-	338	hypothetical protein													
X8_003686	scaffold_185:1212-3177	+	654	hypothetical protein													
X8_003687	scaffold_185:3203-4250	+	348	hypothetical protein		ENOG41											
X8_003688	scaffold_185:4489-7297	+	935	hypothetical protein		ENOG41											
X8_003689	scaffold_185:7364-8603	+	285	hypothetical protein													
X8_003690	scaffold_185:8738-11464	-	765	hypothetical protein		ENOG41											
X8_003691	scaffold_185:11496-12930	-	477	hypothetical protein		ENOG41											
X8_003692	scaffold_185:12994-21551	-	2809	hypothetical protein													
X8_003693	scaffold_185:22157-24608	+	710	hypothetical protein		ENOG41											
X8_003694	scaffold_185:24819-26937	-	705	hypothetical protein		ENOG41											
X8_003695	scaffold_185:27146-27677	+	176	hypothetical protein													
X8_003696	scaffold_185:27882-31625	-	1224	hypothetical protein		ENOG41											
X8_003697	scaffold_185:31684-35602	-	1305	hypothetical protein		ENOG41											
X8_003698	scaffold_185:35860-37672	-	603	hypothetical protein		ENOG41											
X8_003700	scaffold_185:38102-39002	-	299	hypothetical protein													
X8_003701	scaffold_185:39057-41218	-	652	hypothetical protein													
X8_003702	scaffold_185:41261-42593	-	358	hypothetical protein													
X8_003703	scaffold_185:42649-46497	-	1087	hypothetical protein													
X8_003704	scaffold_185:47004-47528	+	155	hypothetical protein													
X8_003705	scaffold_185:47556-48012	-	151	hypothetical protein													
X8_003706	scaffold_185:48127-49654	+	491	hypothetical protein													
X8_003707	scaffold_185:49776-51756	+	580	hypothetical protein													
X8_003708	scaffold_185:51816-52578	-	253	hypothetical protein		ENOG41											
X8_003709	scaffold_185:52785-55082	+	735	hypothetical protein													
X8_003710	scaffold_185:55185-55911	-	241	hypothetical protein													
X8_003711	scaffold_185:55942-57793	+	581	hypothetical protein													
X8_003712	scaffold_185:57829-59830	-	596	hypothetical protein													
X8_003713	scaffold_186:9190-12106	+	904	hypothetical protein													
X8_003714	scaffold_186:12594-13147	+	145	hypothetical protein		ENOG41											
X8_003715	scaffold_186:14094-15422	-	386	hypothetical protein													
X8_003716	scaffold_186:16220-17672	+	483	hypothetical protein		ENOG41											
X8_003717	scaffold_186:18847-21645	-	832	hypothetical protein													
X8_003718	scaffold_186:22033-22862	+	166	ER membrane protein DP1/Yop1													
X8_003719	scaffold_186:23484-24256	-	199	hypothetical protein													
X8_003720	scaffold_186:24658-26360	+	532	hypothetical protein													
X8_003721	scaffold_187:309-3970	+	1203	hypothetical protein													
X8_003723	scaffold_187:4154-5819	-	554	hypothetical protein		ENOG41											
X8_003724	scaffold_187:5950-7207	-	418	hypothetical protein		ENOG41											
X8_003725	scaffold_187:7363-12202	+	1491	hypothetical protein													
X8_003726	scaffold_187:12267-12807	-	179	hypothetical protein													
X8_003727	scaffold_187:12926-14264	+	445	hypothetical protein													
X8_003728	scaffold_187:14702-15790	-	330	hypothetical protein													
X8_003729	scaffold_187:16003-19336	+	1038	hypothetical protein		ENOG41											
X8_003730	scaffold_187:19366-20797	-	476	hypothetical protein													
X8_003731	scaffold_187:20828-24551	-	1124	hypothetical protein													
X8_003732	scaffold_187:24703-26808	+	627	hypothetical protein		ENOG41											
X8_003733	scaffold_187:26889-27715	+	260	hypothetical protein													
X8_003734	scaffold_187:27827-28322	-	164	hypothetical protein		ENOG41											
X8_003735	scaffold_187:28459-28939	-	159	hypothetical protein													
X8_003736	scaffold_187:29025-32376	-	1116	hypothetical protein													
X8_003737	scaffold_187:32432-33106	+	204	hypothetical protein													
X8_003738	scaffold_187:33665-34799	-	377	hypothetical protein													
X8_003739	scaffold_187:34988-37789	+	834	hypothetical protein													
X8_003740	scaffold_187:37807-39856	+	682	hypothetical protein													
X8_003741	scaffold_187:40152-40730	-	169	hypothetical protein													
X8_003742	scaffold_187:40936-41608	+	223	hypothetical protein		ENOG41											
X8_003743	scaffold_187:41649-42492	+	280	hypothetical protein													
X8_003744	scaffold_187:42501-44084	-	488	hypothetical protein													
X8_003745	scaffold_187:44180-45215	+	344	hypothetical protein													
X8_003746	scaffold_187:45217-45786	-	161	hypothetical protein													
X8_003747	scaffold_187:45828-47025	-	398	hypothetical protein		ENOG41											
X8_003748	scaffold_187:47066-48744	+	455	hypothetical protein													
X8_003749	scaffold_187:48825-49350	-	174	hypothetical protein		ENOG41											
X8_003750	scaffold_187:49381-51439	-	685	hypothetical protein													
X8_003751	scaffold_187:51568-55239	+	1206	hypothetical protein													
X8_003752	scaffold_187:55390-56929	-	512	hypothetical protein		ENOG41											
X8_003753	scaffold_187:57010-57813	+	250	hypothetical protein													
X8_003755	scaffold_187:57974-61828	-	1251	hypothetical protein													
X8_003756	scaffold_187:61864-62116	-	83	hypothetical protein		ENOG41											
X8_003757	scaffold_188:357-831	+	157	hypothetical protein		ENOG41											
X8_003758	scaffold_188:1371-2991	-	539	hypothetical protein													
X8_003759	scaffold_188:3065-5636	-	823	hypothetical protein		ENOG41											
X8_003760	scaffold_188:5656-6982	-	441	hypothetical protein													
X8_003761	scaffold_188:7050-8400	+	449	hypothetical protein													
X8_003762	scaffold_188:8434-11251	-	938	hypothetical protein		ENOG41											
X8_003763	scaffold_188:12159-14858	-	810	hypothetical protein		ENOG41											
X8_003764	scaffold_188:14973-17166	+	730	hypothetical protein													
X8_003765	scaffold_188:17219-18557	+	445	hypothetical protein													
X8_003766	scaffold_188:18611-21058	-	802	hypothetical protein		ENOG41											
X8_003767	scaffold_188:21185-22430	-	394	hypothetical protein													
X8_003768	scaffold_188:22978-25287	+	753	hypothetical protein		ENOG41											
X8_003769	scaffold_188:25304-26417	+	370	hypothetical protein		ENOG41											
X8_003770	scaffold_188:26433-28131	+	565	hypothetical protein		ENOG41											
X8_003771	scaffold_188:28531-30468	-	612	hypothetical protein		ENOG41											
X8_003772	scaffold_188:30589-31315	+	241	hypothetical protein		ENOG41											
X8_003773	scaffold_188:31602-32427	-	274	hypothetical protein		ENOG41											
X8_003774	scaffold_188:32854-35428	-	818	hypothetical protein		ENOG41											
X8_003775	scaffold_188:35929-41865	+	1893	hypothetical protein		ENOG41											
X8_003776	scaffold_188:41926-44315	+	738	hypothetical protein		ENOG41											
X8_003777	scaffold_188:44581-44908	-	108	hypothetical protein		ENOG41											
X8_003778	scaffold_188:45140-45965	-	274	hypothetical protein		ENOG41											
X8_003779	scaffold_188:46012-47128	-	371	hypothetical protein		ENOG41											
X8_003780	scaffold_188:47364-48768	-	467	hypothetical protein		ENOG41											
X8_003781	scaffold_188:51916-54462	+	773	hypothetical protein													
X8_003782	scaffold_188:54562-56756	+	605	hypothetical protein		ENOG41											
X8_003783	scaffold_188:56811-58734	+	592	hypothetical protein													
X8_003784	scaffold_188:59052-61087	-	625	hypothetical protein		ENOG41											
X8_003785	scaffold_189:317-6327	-	1871	hypothetical protein													
X8_003786	scaffold_189:6341-7748	-	468	hypothetical protein													
X8_003787	scaffold_189:7808-19650	-	3696	hypothetical protein		ENOG41											
X8_003788	scaffold_189:20580-22213	-	478	hypothetical protein													
X8_003789	scaffold_189:22359-26493	+	1377	hypothetical protein													
X8_003790	scaffold_189:26528-29477	+	982	hypothetical protein													
X8_003791	scaffold_189:29517-30873	+	451	hypothetical protein		ENOG41											
X8_003792	scaffold_189:30884-31106	-	73	hypothetical protein													
X8_003793	scaffold_189:31495-32905	-	469	hypothetical protein													
X8_003794	scaffold_189:32978-33512	-	177	hypothetical protein													
X8_003795	scaffold_189:33531-37540	-	1198	hypothetical protein													
X8_003796	scaffold_189:38184-39081	+	298	hypothetical protein		ENOG41											
X8_003797	scaffold_189:39184-43171	+	1256	hypothetical protein		ENOG41											
X8_003798	scaffold_189:43348-44458	-	369	hypothetical protein													
X8_003799	scaffold_189:44483-50972	+	1990	hypothetical protein													
X8_003800	scaffold_189:51101-52949	+	574	hypothetical protein		ENOG41											
X8_003801	scaffold_189:53108-53876	+	255	hypothetical protein													
X8_003802	scaffold_189:53905-54781	+	291	hypothetical protein													
X8_003803	scaffold_189:54935-56347	+	450	hypothetical protein		ENOG41											
X8_003804	scaffold_189:56483-57384	-	299	hypothetical protein													
X8_003950	scaffold_190:169-1060	-	296	hypothetical protein		ENOG41											
X8_003951	scaffold_190:1179-2583	+	445	hypothetical protein													
X8_003952	scaffold_190:2614-3448	+	277	hypothetical protein		ENOG41											
X8_003953	scaffold_190:3505-3961	+	151	hypothetical protein		ENOG41											
X8_003954	scaffold_190:4285-5245	+	319	hypothetical protein													
X8_003955	scaffold_190:5284-7331	+	592	hypothetical protein													
X8_003956	scaffold_190:7551-12844	-	1633	hypothetical protein		ENOG41											
X8_003957	scaffold_190:13452-18211	+	1504	hypothetical protein		ENOG41											
X8_003958	scaffold_190:18230-19829	+	532	hypothetical protein													
X8_003959	scaffold_190:20019-23500	-	1081	hypothetical protein													
X8_003960	scaffold_190:23614-25753	+	712	hypothetical protein													
X8_003961	scaffold_190:26145-28248	+	700	hypothetical protein													
X8_003962	scaffold_190:28543-29335	+	263	hypothetical protein		ENOG41											
X8_003963	scaffold_190:30768-31332	-	187	hypothetical protein		ENOG41											
X8_003964	scaffold_190:31358-32210	-	283	hypothetical protein		ENOG41											
X8_003965	scaffold_190:32278-34926	+	860	hypothetical protein													
X8_003966	scaffold_190:34994-36320	-	441	hypothetical protein													
X8_003967	scaffold_190:36430-37078	+	215	hypothetical protein		ENOG41											
X8_003968	scaffold_190:37345-41087	-	1212	hypothetical protein													
X8_003969	scaffold_190:41202-42474	+	423	hypothetical protein		ENOG41											
X8_003970	scaffold_190:43047-44912	+	551	hypothetical protein		ENOG41											
X8_003971	scaffold_190:45135-46170	-	183	hypothetical protein													
X8_003972	scaffold_190:46380-47913	-	510	hypothetical protein		ENOG41											
X8_003973	scaffold_190:48097-50329	+	681	hypothetical protein		ENOG41											
X8_003974	scaffold_190:51050-51651	-	181	hypothetical protein													
X8_003975	scaffold_190:51843-53229	-	461	hypothetical protein													
X8_003976	scaffold_190:53331-53604	+	90	hypothetical protein		ENOG41											
X8_003977	scaffold_190:54446-58377	+	1295	hypothetical protein		ENOG41											
X8_003978	scaffold_191:187-1294	-	345	hypothetical protein													
X8_003979	scaffold_191:1395-2997	-	533	hypothetical protein													
X8_003980	scaffold_191:3028-5443	+	804	hypothetical protein		ENOG41											
X8_003981	scaffold_191:5478-8795	+	1090	hypothetical protein													
X8_003982	scaffold_191:8810-13492	-	890	hypothetical protein													
X8_003983	scaffold_191:13696-14530	+	277	hypothetical protein													
X8_003984	scaffold_191:14741-15863	-	373	hypothetical protein													
X8_003985	scaffold_191:15977-17141	-	387	hypothetical protein		ENOG41											
X8_003986	scaffold_191:17583-18369	+	261	hypothetical protein													
X8_003987	scaffold_191:18497-20467	+	640	hypothetical protein		ENOG41											
X8_003988	scaffold_191:20502-21528	+	341	hypothetical protein													
X8_003989	scaffold_191:21973-22999	+	341	hypothetical protein		ENOG41											
X8_003990	scaffold_191:23182-24544	+	453	hypothetical protein													
X8_003991	scaffold_191:24766-25762	+	298	hypothetical protein		ENOG41											
X8_003992	scaffold_191:25899-28370	+	762	hypothetical protein													
X8_003993	scaffold_191:28512-36860	-	2560	hypothetical protein													
X8_003994	scaffold_191:37176-40676	+	1146	hypothetical protein													
X8_003995	scaffold_191:40738-43503	-	799	hypothetical protein													
X8_003996	scaffold_191:43725-44304	-	192	hypothetical protein													
X8_003997	scaffold_191:44458-45016	+	185	hypothetical protein													
X8_003998	scaffold_191:45057-46590	+	510	hypothetical protein		ENOG41											
X8_003999	scaffold_191:46824-47940	-	371	hypothetical protein		ENOG41											
X8_004000	scaffold_191:48099-50294	-	698	hypothetical protein		ENOG41											
X8_004001	scaffold_191:50619-53885	-	1050	hypothetical protein													
X8_004002	scaffold_191:54085-54964	-	292	hypothetical protein													
X8_004003	scaffold_191:54989-57958	+	918	hypothetical protein													
X8_004004	scaffold_192:22387-24426	-	605	hypothetical protein		ENOG41											
X8_004005	scaffold_192:25147-26332	+	394	hypothetical protein													
X8_004006	scaffold_192:27024-32847	-	1921	hypothetical protein													
X8_004007	scaffold_192:34208-39005	-	1598	hypothetical protein													
X8_004008	scaffold_192:39444-42585	+	942	hypothetical protein		ENOG41											
X8_004009	scaffold_192:43701-44226	+	174	hypothetical protein		ENOG41											
X8_004010	scaffold_193:251-951	+	232	hypothetical protein		ENOG41											
X8_004011	scaffold_193:1055-2598	-	476	DNA polymerase IV 3													
X8_004012	scaffold_193:2823-3846	+	316	hypothetical protein		ENOG41											
X8_004013	scaffold_193:4005-5726	-	555	hypothetical protein		ENOG41											
X8_004014	scaffold_193:5790-7035	+	414	hypothetical protein		ENOG41											
X8_004015	scaffold_193:7070-8809	-	504	hypothetical protein		ENOG41											
X8_004016	scaffold_193:8875-11762	+	888	hypothetical protein		ENOG41											
X8_004017	scaffold_193:11931-13525	-	507	hypothetical protein													
X8_004018	scaffold_193:14783-17159	+	704	hypothetical protein		ENOG41											
X8_004019	scaffold_193:17214-18609	+	464	hypothetical protein		ENOG41											
X8_004020	scaffold_193:18741-20331	-	529	hypothetical protein													
X8_004021	scaffold_193:20576-23525	+	925	hypothetical protein													
X8_004022	scaffold_193:23538-24228	-	229	hypothetical protein													
X8_004023	scaffold_193:24264-29888	+	1802	hypothetical protein													
X8_004024	scaffold_193:30078-34097	+	1149	hypothetical protein		ENOG41											
X8_004025	scaffold_193:34114-36749	+	817	hypothetical protein													
X8_004026	scaffold_193:36896-38816	-	639	hypothetical protein		ENOG41											
X8_004027	scaffold_193:38915-44703	+	1872	hypothetical protein													
X8_004028	scaffold_193:44904-46842	+	645	hypothetical protein													
X8_004029	scaffold_193:46907-48278	+	456	hypothetical protein													
X8_004030	scaffold_193:48351-49578	+	408	hypothetical protein													
X8_004031	scaffold_193:49688-51255	+	494	hypothetical protein													
X8_004032	scaffold_193:51373-52348	+	324	hypothetical protein													
X8_004033	scaffold_193:52393-53407	+	337	hypothetical protein		ENOG41											
X8_004034	scaffold_193:53444-57385	-	1212	hypothetical protein													
X8_004035	scaffold_194:3207-4685	-	420	hypothetical protein													
X8_004036	scaffold_194:5538-6204	+	221	hypothetical protein													
X8_004037	scaffold_194:7592-8720	-	375	hypothetical protein													
X8_004038	scaffold_194:33905-34493	-	195	hypothetical protein													
X8_004039	scaffold_196:36124-36712	+	137	hypothetical protein													
X8_004040	scaffold_196:36869-37790	-	287	Ubiquinone biosynthesis protein													
X8_004041	scaffold_196:38548-39565	+	269	hypothetical protein		ENOG41											
X8_004042	scaffold_196:39603-41208	-	534	hypothetical protein													
X8_004043	scaffold_196:41340-42204	+	185	hypothetical protein													
X8_004044	scaffold_196:43822-44409	+	157	hypothetical protein		ENOG41											
X8_004045	scaffold_196:44664-46373	-	492	hypothetical protein		ENOG41											
X8_004046	scaffold_196:52153-53064	+	250	hypothetical protein													
X8_004047	scaffold_196:53481-54312	-	203	Rho- protein rac1A													
X8_004048	scaffold_197:43797-45057	+	419	hypothetical protein		ENOG41											
X8_004049	scaffold_199:391-3675	+	1037	hypothetical protein													
X8_004050	scaffold_199:3856-4675	-	272	hypothetical protein		ENOG41											
X8_004051	scaffold_199:4834-5809	+	324	hypothetical protein													
X8_004052	scaffold_199:5922-6523	-	179	hypothetical protein		ENOG41											
X8_004054	scaffold_199:6678-8837	+	676	hypothetical protein													
X8_004055	scaffold_199:8949-13355	+	1349	hypothetical protein													
X8_004056	scaffold_199:13578-14604	+	341	hypothetical protein													
X8_004057	scaffold_199:14777-18457	+	1145	hypothetical protein		ENOG41											
X8_004058	scaffold_199:18517-19657	-	379	hypothetical protein													
X8_004059	scaffold_199:19717-22366	+	866	hypothetical protein		ENOG41											
X8_004060	scaffold_199:22424-24585	-	698	hypothetical protein		ENOG41											
X8_004061	scaffold_199:24691-25774	-	360	hypothetical protein		ENOG41											
X8_004062	scaffold_199:25839-27345	-	501	hypothetical protein		ENOG41											
X8_004063	scaffold_199:27358-27727	-	122	hypothetical protein													
X8_004064	scaffold_199:27834-29211	-	458	hypothetical protein		ENOG41											
X8_004065	scaffold_199:29386-30281	-	272	hypothetical protein		ENOG41											
X8_004066	scaffold_199:30417-31806	+	462	hypothetical protein		ENOG41											
X8_004067	scaffold_199:32026-39398	+	2354	hypothetical protein		ENOG41											
X8_004068	scaffold_199:39467-44465	-	1499	hypothetical protein													
X8_004069	scaffold_199:44589-52997	+	2741	hypothetical protein													
X8_004070	scaffold_199:53028-54275	+	372	hypothetical protein													
X8_004487	scaffold_201:1446-1683	+	78	hypothetical protein		ENOG41											
X8_004488	scaffold_201:1829-2768	+	312	hypothetical protein		ENOG41											
X8_004489	scaffold_201:3130-4266	+	359	hypothetical protein													
X8_004490	scaffold_201:4651-5314	-	220	hypothetical protein													
X8_004491	scaffold_201:5336-6419	-	360	hypothetical protein													
X8_004492	scaffold_201:6480-9036	+	810	hypothetical protein		ENOG41											
X8_004493	scaffold_201:9127-13619	+	1441	hypothetical protein													
X8_004494	scaffold_201:13823-15005	-	393	hypothetical protein													
X8_004495	scaffold_201:15296-18081	+	809	hypothetical protein													
X8_004496	scaffold_201:18111-18999	+	295	hypothetical protein		ENOG41											
X8_004497	scaffold_201:19024-19309	-	94	hypothetical protein													
X8_004498	scaffold_201:19350-19740	-	129	hypothetical protein													
X8_004499	scaffold_201:19884-22695	+	936	hypothetical protein													
X8_004500	scaffold_201:22709-23036	+	108	hypothetical protein													
X8_004501	scaffold_201:23225-23729	+	167	hypothetical protein													
X8_004502	scaffold_201:23891-25241	-	449	hypothetical protein													
X8_004503	scaffold_201:25304-26402	+	365	hypothetical protein		ENOG41											
X8_004504	scaffold_201:26468-27605	-	378	hypothetical protein		ENOG41											
X8_004505	scaffold_201:27670-28114	-	147	hypothetical protein		ENOG41											
X8_004506	scaffold_201:28199-29774	-	524	hypothetical protein													
X8_004507	scaffold_201:29847-33443	-	1135	hypothetical protein		ENOG41											
X8_004508	scaffold_201:33565-34822	-	418	hypothetical protein													
X8_004509	scaffold_201:34873-36559	+	561	hypothetical protein		ENOG41											
X8_004510	scaffold_201:36610-36967	-	118	hypothetical protein													
X8_004511	scaffold_201:37088-43518	-	1984	hypothetical protein													
X8_004512	scaffold_201:43559-51495	-	2486	hypothetical protein		ENOG41											
X8_004513	scaffold_201:51623-52268	+	214	hypothetical protein		ENOG41											
X8_004514	scaffold_201:52283-53756	-	490	hypothetical protein													
X8_004515	scaffold_202:614-2375	-	586	hypothetical protein													
X8_004516	scaffold_202:2593-4507	-	637	hypothetical protein		ENOG41											
X8_004517	scaffold_202:5380-6139	+	252	hypothetical protein		ENOG41											
X8_004518	scaffold_202:6184-11488	-	1661	hypothetical protein													
X8_004519	scaffold_202:11713-12604	-	296	hypothetical protein													
X8_004520	scaffold_202:12653-13493	+	279	hypothetical protein		ENOG41											
X8_004521	scaffold_202:13496-14065	-	175	hypothetical protein		ENOG41											
X8_004522	scaffold_202:14367-14979	-	203	hypothetical protein													
X8_004523	scaffold_202:15109-19639	-	1509	hypothetical protein													
X8_004524	scaffold_202:19805-21245	-	479	hypothetical protein													
X8_004525	scaffold_202:21436-22390	-	317	hypothetical protein													
X8_004527	scaffold_202:22627-23281	+	217	hypothetical protein													
X8_004528	scaffold_202:23325-26850	+	1103	hypothetical protein													
X8_004529	scaffold_202:26905-28935	+	659	hypothetical protein													
X8_004530	scaffold_202:28957-29785	-	258	hypothetical protein													
X8_004531	scaffold_202:29867-30398	+	176	hypothetical protein													
X8_004532	scaffold_202:30418-31315	+	298	hypothetical protein													
X8_004533	scaffold_202:31334-32096	+	253	hypothetical protein													
X8_004534	scaffold_202:32122-33759	-	505	hypothetical protein													
X8_004535	scaffold_202:33860-34697	-	278	hypothetical protein													
X8_004536	scaffold_202:34790-38264	-	1083	hypothetical protein													
X8_004537	scaffold_202:38509-38965	-	151	hypothetical protein													
X8_004538	scaffold_202:39130-41310	+	701	hypothetical protein		ENOG41											
X8_004539	scaffold_202:41502-44188	-	843	hypothetical protein													
X8_004540	scaffold_202:44206-45730	-	507	2-methylcitrate dehydratase 1													
X8_004541	scaffold_202:45971-47203	+	384	hypothetical protein		ENOG41											
X8_004542	scaffold_202:47426-50475	-	953	hypothetical protein													
X8_004543	scaffold_202:50731-51623	-	284	hypothetical protein													
X8_004544	scaffold_203:1520-3865	-	762	hypothetical protein													
X8_004545	scaffold_203:6211-7364	+	308	hypothetical protein													
X8_004546	scaffold_203:7425-8966	-	399	hypothetical protein		ENOG41											
X8_004547	scaffold_203:9211-10769	+	484	hypothetical protein													
X8_004548	scaffold_203:11040-12928	-	508	hypothetical protein													
X8_004549	scaffold_203:16572-17961	+	351	hypothetical protein		ENOG41											
X8_004550	scaffold_203:18356-18829	-	109	hypothetical protein		ENOG41											
X8_004551	scaffold_204:212-1725	-	449	hypothetical protein													
X8_004552	scaffold_204:1930-2176	+	81	hypothetical protein													
X8_004553	scaffold_204:2358-3578	+	362	hypothetical protein		ENOG41											
X8_004554	scaffold_204:3706-6724	+	816	hypothetical protein													
X8_004555	scaffold_204:6932-8201	-	422	hypothetical protein													
X8_004556	scaffold_204:8219-8702	-	160	hypothetical protein													
